#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
5.0000E-02,      7.7500E-01,      3.4000E-03,      5.9333E+00,      5.9362E-01,      1.2177E+03,      1.3540E+02,      1.9133E+02,      1.7583E+03,      3.8533E+01       
5.0000E-02,      7.7500E-01,      3.5000E-03,      6.2000E+00,      8.6189E-01,      1.2595E+03,      1.3493E+02,      1.9487E+02,      1.8275E+03,      4.2067E+01       
5.0000E-02,      7.7500E-01,      3.6000E-03,      6.0667E+00,      7.0373E-01,      1.2694E+03,      1.3727E+02,      1.9013E+02,      1.8245E+03,      4.3400E+01       
5.0000E-02,      7.7500E-01,      3.7000E-03,      6.1333E+00,      9.9043E-01,      1.2387E+03,      1.3613E+02,      1.9213E+02,      1.7780E+03,      4.1867E+01       
5.0000E-02,      7.7500E-01,      3.8000E-03,      5.8000E+00,      1.2071E+00,      1.1713E+03,      1.4127E+02,      1.9233E+02,      1.7045E+03,      3.7133E+01       
5.0000E-02,      7.7500E-01,      3.9000E-03,      6.3333E+00,      7.2375E-01,      1.2499E+03,      1.3813E+02,      1.9747E+02,      1.8148E+03,      4.3267E+01       
5.0000E-02,      7.7500E-01,      4.0000E-03,      6.2667E+00,      5.9362E-01,      1.3301E+03,      1.3913E+02,      1.9433E+02,      1.9219E+03,      4.7533E+01       
5.0000E-02,      8.0000E-01,      2.0000E-03,      5.5333E+00,      1.1872E+00,      1.2059E+03,      1.1327E+02,      1.9600E+02,      1.6935E+03,      3.8867E+01       
5.0000E-02,      8.0000E-01,      2.1000E-03,      6.1333E+00,      7.4322E-01,      1.3017E+03,      1.0473E+02,      1.9847E+02,      1.8332E+03,      4.1933E+01       
5.0000E-02,      8.0000E-01,      2.2000E-03,      6.0667E+00,      1.0328E+00,      1.2502E+03,      1.0813E+02,      1.8827E+02,      1.7820E+03,      4.4867E+01       
5.0000E-02,      8.0000E-01,      2.3000E-03,      6.0000E+00,      6.5465E-01,      1.2786E+03,      1.2700E+02,      1.9320E+02,      1.8242E+03,      4.6600E+01       
5.0000E-02,      8.0000E-01,      2.4000E-03,      4.9333E+00,      1.3345E+00,      9.8340E+02,      1.4893E+02,      1.9020E+02,      1.4391E+03,      2.9933E+01       
5.0000E-02,      8.0000E-01,      2.5000E-03,      5.0000E+00,      1.0690E+00,      9.9193E+02,      1.4667E+02,      1.9067E+02,      1.4495E+03,      3.1733E+01       
5.0000E-02,      8.0000E-01,      2.6000E-03,      5.0667E+00,      1.2799E+00,      1.1071E+03,      1.4600E+02,      1.9140E+02,      1.5913E+03,      3.6733E+01       
5.0000E-02,      8.0000E-01,      2.7000E-03,      4.8667E+00,      1.1255E+00,      1.0663E+03,      1.5080E+02,      1.9880E+02,      1.5286E+03,      3.4533E+01       
5.0000E-02,      8.0000E-01,      2.8000E-03,      4.9333E+00,      1.0328E+00,      1.0498E+03,      1.5540E+02,      1.9180E+02,      1.5067E+03,      3.3267E+01       
5.0000E-02,      8.0000E-01,      2.9000E-03,      5.1333E+00,      1.0601E+00,      1.1263E+03,      1.4033E+02,      1.9627E+02,      1.6133E+03,      3.5533E+01       
5.0000E-02,      8.0000E-01,      3.0000E-03,      5.0667E+00,      8.8372E-01,      1.0633E+03,      1.4527E+02,      1.9313E+02,      1.5411E+03,      3.5000E+01       
5.0000E-02,      8.0000E-01,      3.1000E-03,      5.0667E+00,      7.9881E-01,      1.0549E+03,      1.4840E+02,      1.9580E+02,      1.5244E+03,      3.2400E+01       
5.0000E-02,      8.0000E-01,      3.2000E-03,      4.8000E+00,      1.4736E+00,      1.0639E+03,      1.5180E+02,      1.9473E+02,      1.5267E+03,      3.3667E+01       
5.0000E-02,      8.0000E-01,      3.3000E-03,      5.6000E+00,      7.3679E-01,      1.1625E+03,      1.4567E+02,      1.9533E+02,      1.6795E+03,      3.8867E+01       
5.0000E-02,      8.0000E-01,      3.4000E-03,      5.0667E+00,      9.6115E-01,      1.1256E+03,      1.4320E+02,      1.9047E+02,      1.6068E+03,      3.6000E+01       
5.0000E-02,      8.0000E-01,      3.5000E-03,      5.2667E+00,      1.2799E+00,      1.0765E+03,      1.4647E+02,      1.9287E+02,      1.5703E+03,      3.7067E+01       
5.0000E-02,      8.0000E-01,      3.6000E-03,      5.0667E+00,      1.0328E+00,      1.0392E+03,      1.5240E+02,      1.9980E+02,      1.5187E+03,      3.2667E+01       
5.0000E-02,      8.0000E-01,      3.7000E-03,      5.6000E+00,      9.8561E-01,      1.1463E+03,      1.4373E+02,      1.9680E+02,      1.6620E+03,      3.8133E+01       
5.0000E-02,      8.0000E-01,      3.8000E-03,      5.2667E+00,      7.0373E-01,      1.1669E+03,      1.4507E+02,      1.9760E+02,      1.6528E+03,      3.9733E+01       
5.0000E-02,      8.0000E-01,      3.9000E-03,      4.9333E+00,      8.8372E-01,      1.0513E+03,      1.4840E+02,      1.9840E+02,      1.5163E+03,      3.3000E+01       
5.0000E-02,      8.0000E-01,      4.0000E-03,      4.8667E+00,      9.1548E-01,      1.0068E+03,      1.5087E+02,      1.9560E+02,      1.4520E+03,      3.3267E+01       
5.0000E-02,      8.2500E-01,      2.0000E-03,      4.9333E+00,      7.9881E-01,      1.1223E+03,      1.1793E+02,      2.0520E+02,      1.5592E+03,      3.4267E+01       
5.0000E-02,      8.2500E-01,      2.1000E-03,      4.2000E+00,      1.0142E+00,      9.6767E+02,      1.2087E+02,      1.9207E+02,      1.3616E+03,      2.7733E+01       
5.0000E-02,      8.2500E-01,      2.2000E-03,      5.0667E+00,      7.9881E-01,      1.1589E+03,      1.1380E+02,      1.9113E+02,      1.5990E+03,      3.7000E+01       
5.0000E-02,      8.2500E-01,      2.3000E-03,      4.4000E+00,      8.2808E-01,      9.7067E+02,      1.3120E+02,      1.9367E+02,      1.3711E+03,      2.6733E+01       
5.0000E-02,      8.2500E-01,      2.4000E-03,      4.4000E+00,      8.2808E-01,      9.6407E+02,      1.5013E+02,      1.9633E+02,      1.3818E+03,      2.9067E+01       
5.0000E-02,      8.2500E-01,      2.5000E-03,      3.8667E+00,      1.1872E+00,      8.3507E+02,      1.5840E+02,      1.9720E+02,      1.2008E+03,      2.2067E+01       
5.0000E-02,      8.2500E-01,      2.6000E-03,      3.6000E+00,      1.4041E+00,      8.4300E+02,      1.6200E+02,      1.9320E+02,      1.2165E+03,      2.4000E+01       
5.0000E-02,      8.2500E-01,      2.7000E-03,      4.0667E+00,      1.2799E+00,      9.3467E+02,      1.5287E+02,      1.9207E+02,      1.3439E+03,      2.7333E+01       
5.0000E-02,      8.2500E-01,      2.8000E-03,      3.9333E+00,      1.1629E+00,      8.8080E+02,      1.6127E+02,      1.9660E+02,      1.2575E+03,      2.5600E+01       
5.0000E-02,      8.2500E-01,      2.9000E-03,      4.2667E+00,      1.0328E+00,      9.7073E+02,      1.5127E+02,      1.8960E+02,      1.3784E+03,      2.9533E+01       
5.0000E-02,      8.2500E-01,      3.0000E-03,      4.4000E+00,      1.0556E+00,      9.7747E+02,      1.5540E+02,      1.9587E+02,      1.4045E+03,      3.0467E+01       
5.0000E-02,      8.2500E-01,      3.1000E-03,      4.0667E+00,      1.0998E+00,      8.8020E+02,      1.5853E+02,      2.0033E+02,      1.2708E+03,      2.6000E+01       
5.0000E-02,      8.2500E-01,      3.2000E-03,      4.2667E+00,      9.6115E-01,      9.3627E+02,      1.5040E+02,      1.9567E+02,      1.3342E+03,      2.7067E+01       
5.0000E-02,      8.2500E-01,      3.3000E-03,      3.4000E+00,      1.4041E+00,      8.5680E+02,      1.6293E+02,      1.9493E+02,      1.2126E+03,      2.4933E+01       
5.0000E-02,      8.2500E-01,      3.4000E-03,      4.0667E+00,      8.8372E-01,      8.8127E+02,      1.5507E+02,      1.9807E+02,      1.2587E+03,      2.5800E+01       
5.0000E-02,      8.2500E-01,      3.5000E-03,      4.1333E+00,      1.1872E+00,      8.9153E+02,      1.6480E+02,      1.9527E+02,      1.3011E+03,      2.3933E+01       
5.0000E-02,      8.2500E-01,      3.6000E-03,      4.2667E+00,      8.8372E-01,      9.6620E+02,      1.5507E+02,      1.9407E+02,      1.3723E+03,      2.7267E+01       
5.0000E-02,      8.2500E-01,      3.7000E-03,      4.4667E+00,      1.4075E+00,      1.0199E+03,      1.5660E+02,      1.9673E+02,      1.4432E+03,      3.3533E+01       
5.0000E-02,      8.2500E-01,      3.8000E-03,      4.2000E+00,      1.0823E+00,      9.1073E+02,      1.5560E+02,      1.9153E+02,      1.3249E+03,      2.6733E+01       
5.0000E-02,      8.2500E-01,      3.9000E-03,      4.1333E+00,      1.3020E+00,      9.4107E+02,      1.5407E+02,      1.9647E+02,      1.3350E+03,      2.8667E+01       
5.0000E-02,      8.2500E-01,      4.0000E-03,      3.5333E+00,      1.1872E+00,      8.2833E+02,      1.6053E+02,      1.9193E+02,      1.1842E+03,      2.0933E+01       
5.0000E-02,      8.5000E-01,      2.0000E-03,      3.9333E+00,      8.8372E-01,      9.2233E+02,      1.2573E+02,      1.9640E+02,      1.2873E+03,      2.6467E+01       
5.0000E-02,      8.5000E-01,      2.1000E-03,      4.0667E+00,      8.8372E-01,      9.7020E+02,      1.2373E+02,      1.9033E+02,      1.3571E+03,      2.7267E+01       
5.0000E-02,      8.5000E-01,      2.2000E-03,      3.4667E+00,      1.0601E+00,      8.7427E+02,      1.2647E+02,      1.9787E+02,      1.1969E+03,      2.4400E+01       
5.0000E-02,      8.5000E-01,      2.3000E-03,      3.8667E+00,      5.1640E-01,      8.8167E+02,      1.4413E+02,      1.9673E+02,      1.2444E+03,      2.2867E+01       
5.0000E-02,      8.5000E-01,      2.4000E-03,      2.9333E+00,      1.3345E+00,      7.3113E+02,      1.6220E+02,      1.9387E+02,      1.0354E+03,      1.7867E+01       
5.0000E-02,      8.5000E-01,      2.5000E-03,      2.9333E+00,      1.1629E+00,      6.9907E+02,      1.6393E+02,      1.9093E+02,      1.0036E+03,      1.6533E+01       
5.0000E-02,      8.5000E-01,      2.6000E-03,      3.3333E+00,      1.1127E+00,      8.2087E+02,      1.6567E+02,      1.9467E+02,      1.1531E+03,      2.1467E+01       
5.0000E-02,      8.5000E-01,      2.7000E-03,      2.9333E+00,      1.4864E+00,      7.3233E+02,      1.6027E+02,      1.9587E+02,      1.0344E+03,      1.7200E+01       
5.0000E-02,      8.5000E-01,      2.8000E-03,      3.2000E+00,      1.0142E+00,      7.5893E+02,      1.6040E+02,      1.9513E+02,      1.0868E+03,      2.0067E+01       
5.0000E-02,      8.5000E-01,      2.9000E-03,      2.7333E+00,      1.2228E+00,      6.9740E+02,      1.6627E+02,      1.9467E+02,      9.8853E+02,      1.6867E+01       
5.0000E-02,      8.5000E-01,      3.0000E-03,      2.9333E+00,      1.2799E+00,      7.5600E+02,      1.6513E+02,      1.9807E+02,      1.0563E+03,      1.6733E+01       
5.0000E-02,      8.5000E-01,      3.1000E-03,      3.2667E+00,      1.4376E+00,      7.7147E+02,      1.6413E+02,      1.8827E+02,      1.1003E+03,      1.9467E+01       
5.0000E-02,      8.5000E-01,      3.2000E-03,      2.5333E+00,      1.1872E+00,      6.3580E+02,      1.7460E+02,      1.9187E+02,      8.9793E+02,      1.3733E+01       
5.0000E-02,      8.5000E-01,      3.3000E-03,      2.5333E+00,      1.1872E+00,      6.7307E+02,      1.7147E+02,      1.9727E+02,      9.4487E+02,      1.6200E+01       
5.0000E-02,      8.5000E-01,      3.4000E-03,      3.0000E+00,      1.3628E+00,      7.2080E+02,      1.6500E+02,      1.9307E+02,      1.0377E+03,      1.7733E+01       
5.0000E-02,      8.5000E-01,      3.5000E-03,      3.0000E+00,      1.2536E+00,      8.0587E+02,      1.6693E+02,      1.9200E+02,      1.1303E+03,      2.3800E+01       
5.0000E-02,      8.5000E-01,      3.6000E-03,      2.8667E+00,      1.3558E+00,      7.5633E+02,      1.6347E+02,      2.0027E+02,      1.0588E+03,      1.9133E+01       
5.0000E-02,      8.5000E-01,      3.7000E-03,      3.0667E+00,      1.3345E+00,      7.3447E+02,      1.6320E+02,      1.9160E+02,      1.0339E+03,      1.9133E+01       
5.0000E-02,      8.5000E-01,      3.8000E-03,      3.5333E+00,      1.2459E+00,      7.8833E+02,      1.6247E+02,      1.9333E+02,      1.1324E+03,      2.0467E+01       
5.0000E-02,      8.5000E-01,      3.9000E-03,      2.8667E+00,      9.1548E-01,      7.3113E+02,      1.6860E+02,      1.8820E+02,      1.0480E+03,      1.7400E+01       
5.0000E-02,      8.5000E-01,      4.0000E-03,      2.9333E+00,      1.4864E+00,      7.5167E+02,      1.6440E+02,      1.9560E+02,      1.0507E+03,      1.6867E+01       
5.0000E-02,      8.7500E-01,      2.0000E-03,      3.2667E+00,      7.9881E-01,      8.3420E+02,      1.2767E+02,      1.9613E+02,      1.1438E+03,      2.1467E+01       
5.0000E-02,      8.7500E-01,      2.1000E-03,      2.9333E+00,      1.3345E+00,      7.6493E+02,      1.3347E+02,      1.9940E+02,      1.0395E+03,      1.7933E+01       
5.0000E-02,      8.7500E-01,      2.2000E-03,      2.6667E+00,      1.3973E+00,      7.4347E+02,      1.3033E+02,      1.9893E+02,      9.9780E+02,      1.9133E+01       
5.0000E-02,      8.7500E-01,      2.3000E-03,      2.5333E+00,      9.9043E-01,      6.6120E+02,      1.5140E+02,      1.9107E+02,      9.1613E+02,      1.4133E+01       
5.0000E-02,      8.7500E-01,      2.4000E-03,      1.7333E+00,      1.2228E+00,      6.1073E+02,      1.7513E+02,      1.8767E+02,      8.2953E+02,      1.2867E+01       
5.0000E-02,      8.7500E-01,      2.5000E-03,      2.2000E+00,      1.2071E+00,      6.5787E+02,      1.7887E+02,      1.9360E+02,      9.1187E+02,      1.6333E+01       
5.0000E-02,      8.7500E-01,      2.6000E-03,      1.8000E+00,      1.2071E+00,      6.2760E+02,      1.7300E+02,      1.9567E+02,      8.5147E+02,      1.2800E+01       
5.0000E-02,      8.7500E-01,      2.7000E-03,      1.9333E+00,      1.2799E+00,      6.0427E+02,      1.7060E+02,      1.9340E+02,      8.3080E+02,      1.1600E+01       
5.0000E-02,      8.7500E-01,      2.8000E-03,      2.0667E+00,      1.0328E+00,      6.1840E+02,      1.6980E+02,      1.8700E+02,      8.5773E+02,      1.2867E+01       
5.0000E-02,      8.7500E-01,      2.9000E-03,      2.0000E+00,      1.3093E+00,      6.2493E+02,      1.7447E+02,      1.9280E+02,      8.5740E+02,      1.2000E+01       
5.0000E-02,      8.7500E-01,      3.0000E-03,      1.9333E+00,      1.1629E+00,      6.0940E+02,      1.7087E+02,      1.8907E+02,      8.3607E+02,      1.2533E+01       
5.0000E-02,      8.7500E-01,      3.1000E-03,      2.1333E+00,      1.4075E+00,      6.3147E+02,      1.7440E+02,      2.0093E+02,      8.6720E+02,      1.3200E+01       
5.0000E-02,      8.7500E-01,      3.2000E-03,      1.8667E+00,      9.1548E-01,      6.0447E+02,      1.6733E+02,      1.9260E+02,      8.2327E+02,      1.0800E+01       
5.0000E-02,      8.7500E-01,      3.3000E-03,      1.5333E+00,      1.0601E+00,      5.4587E+02,      1.7380E+02,      1.8847E+02,      7.5073E+02,      1.0400E+01       
5.0000E-02,      8.7500E-01,      3.4000E-03,      2.5333E+00,      9.9043E-01,      6.9787E+02,      1.6673E+02,      1.9047E+02,      9.7500E+02,      1.5667E+01       
5.0000E-02,      8.7500E-01,      3.5000E-03,      2.0667E+00,      1.5337E+00,      6.0467E+02,      1.7813E+02,      1.9293E+02,      8.4233E+02,      1.2733E+01       
5.0000E-02,      8.7500E-01,      3.6000E-03,      1.9333E+00,      1.2799E+00,      5.8987E+02,      1.7947E+02,      1.9627E+02,      8.2653E+02,      1.2000E+01       
5.0000E-02,      8.7500E-01,      3.7000E-03,      2.4000E+00,      1.2421E+00,      6.2947E+02,      1.6920E+02,      1.9580E+02,      8.9060E+02,      1.3467E+01       
5.0000E-02,      8.7500E-01,      3.8000E-03,      2.0000E+00,      1.3628E+00,      6.5020E+02,      1.7020E+02,      1.9640E+02,      8.9047E+02,      1.3267E+01       
5.0000E-02,      8.7500E-01,      3.9000E-03,      2.2000E+00,      1.4736E+00,      6.5553E+02,      1.7940E+02,      2.0287E+02,      8.9040E+02,      1.1467E+01       
5.0000E-02,      8.7500E-01,      4.0000E-03,      2.1333E+00,      1.3020E+00,      6.6660E+02,      1.7913E+02,      1.9540E+02,      9.2553E+02,      1.3933E+01       
