#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
1.0000E-02,      7.5000E-01,      3.4000E-03,      7.3333E-01,      7.0373E-01,      8.1873E+02,      1.5493E+02,      1.9693E+02,      8.7420E+02,      6.6667E-02       
1.0000E-02,      7.5000E-01,      3.5000E-03,      6.0000E-01,      6.3246E-01,      7.4080E+02,      1.5880E+02,      2.0033E+02,      7.9507E+02,      0.0000E+00       
1.0000E-02,      7.5000E-01,      3.6000E-03,      5.3333E-01,      6.3994E-01,      7.7620E+02,      1.5373E+02,      2.0293E+02,      8.1227E+02,      6.6667E-02       
1.0000E-02,      7.5000E-01,      3.7000E-03,      4.6667E-01,      7.4322E-01,      8.1347E+02,      1.5687E+02,      1.9520E+02,      8.5680E+02,      2.0000E-01       
1.0000E-02,      7.5000E-01,      3.8000E-03,      4.6667E-01,      7.4322E-01,      7.5927E+02,      1.5853E+02,      1.9547E+02,      8.0567E+02,      1.3333E-01       
1.0000E-02,      7.5000E-01,      3.9000E-03,      8.0000E-01,      6.7612E-01,      8.0407E+02,      1.4653E+02,      2.0147E+02,      8.4840E+02,      1.3333E-01       
1.0000E-02,      7.5000E-01,      4.0000E-03,      7.3333E-01,      7.0373E-01,      7.7193E+02,      1.5393E+02,      2.0173E+02,      8.1867E+02,      1.3333E-01       
1.0000E-02,      7.7500E-01,      2.0000E-03,      2.2000E+00,      6.7612E-01,      1.3147E+03,      3.6867E+01,      1.9420E+02,      1.3605E+03,      4.6667E-01       
1.0000E-02,      7.7500E-01,      2.1000E-03,      1.4000E+00,      5.0709E-01,      1.1124E+03,      8.5067E+01,      2.0400E+02,      1.1455E+03,      4.0000E-01       
1.0000E-02,      7.7500E-01,      2.2000E-03,      1.8667E+00,      6.3994E-01,      1.1927E+03,      8.5733E+01,      1.9707E+02,      1.2641E+03,      7.3333E-01       
1.0000E-02,      7.7500E-01,      2.3000E-03,      1.6000E+00,      7.3679E-01,      1.1355E+03,      8.2667E+01,      2.0347E+02,      1.1749E+03,      4.6667E-01       
1.0000E-02,      7.7500E-01,      2.4000E-03,      1.4667E+00,      9.1548E-01,      1.0807E+03,      8.4400E+01,      1.9880E+02,      1.1185E+03,      9.3333E-01       
1.0000E-02,      7.7500E-01,      2.5000E-03,      1.4667E+00,      7.4322E-01,      1.0925E+03,      8.4800E+01,      1.9880E+02,      1.1314E+03,      4.6667E-01       
1.0000E-02,      7.7500E-01,      2.6000E-03,      1.7333E+00,      5.9362E-01,      1.2036E+03,      8.4733E+01,      2.0293E+02,      1.2607E+03,      6.6667E-01       
1.0000E-02,      7.7500E-01,      2.7000E-03,      1.4000E+00,      5.0709E-01,      1.1111E+03,      8.8067E+01,      1.9627E+02,      1.1558E+03,      1.3333E-01       
1.0000E-02,      7.7500E-01,      2.8000E-03,      7.3333E-01,      5.9362E-01,      8.8573E+02,      1.2240E+02,      1.9727E+02,      9.1180E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      2.9000E-03,      6.0000E-01,      7.3679E-01,      8.2160E+02,      1.6247E+02,      2.0553E+02,      8.6727E+02,      6.6667E-02       
1.0000E-02,      7.7500E-01,      3.0000E-03,      8.6667E-01,      8.3381E-01,      8.5500E+02,      1.5573E+02,      2.0187E+02,      9.1853E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.1000E-03,      4.6667E-01,      8.3381E-01,      7.6480E+02,      1.4880E+02,      1.9847E+02,      8.0487E+02,      1.3333E-01       
1.0000E-02,      7.7500E-01,      3.2000E-03,      4.0000E-01,      5.0709E-01,      7.5607E+02,      1.6093E+02,      1.9673E+02,      7.9900E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.3000E-03,      4.6667E-01,      5.1640E-01,      8.0700E+02,      1.5860E+02,      2.0200E+02,      8.4867E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.4000E-03,      2.6667E-01,      4.5774E-01,      6.5980E+02,      1.5413E+02,      1.8500E+02,      6.9933E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.5000E-03,      2.0000E-01,      4.1404E-01,      7.2007E+02,      1.6233E+02,      1.9353E+02,      7.5227E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.6000E-03,      4.0000E-01,      5.0709E-01,      7.4113E+02,      1.5920E+02,      2.0233E+02,      7.7920E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.7000E-03,      2.6667E-01,      4.5774E-01,      7.0733E+02,      1.6320E+02,      1.9607E+02,      7.5007E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.8000E-03,      4.0000E-01,      5.0709E-01,      7.9940E+02,      1.5873E+02,      1.9700E+02,      8.4287E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      3.9000E-03,      3.3333E-01,      4.8795E-01,      7.2040E+02,      1.4840E+02,      1.9573E+02,      7.4560E+02,      0.0000E+00       
1.0000E-02,      7.7500E-01,      4.0000E-03,      3.3333E-01,      4.8795E-01,      7.0000E+02,      1.6280E+02,      1.9493E+02,      7.3593E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      2.0000E-03,      1.8667E+00,      7.4322E-01,      1.3342E+03,      4.3067E+01,      2.0553E+02,      1.3623E+03,      7.3333E-01       
1.0000E-02,      8.0000E-01,      2.1000E-03,      1.2667E+00,      7.9881E-01,      1.0862E+03,      8.9667E+01,      2.0267E+02,      1.1189E+03,      6.0000E-01       
1.0000E-02,      8.0000E-01,      2.2000E-03,      1.6000E+00,      7.3679E-01,      1.1075E+03,      8.3267E+01,      2.0780E+02,      1.1458E+03,      5.3333E-01       
1.0000E-02,      8.0000E-01,      2.3000E-03,      1.5333E+00,      9.1548E-01,      1.1294E+03,      9.0200E+01,      1.9653E+02,      1.1860E+03,      4.0000E-01       
1.0000E-02,      8.0000E-01,      2.4000E-03,      1.4667E+00,      8.3381E-01,      1.1307E+03,      9.3400E+01,      2.0433E+02,      1.1745E+03,      4.0000E-01       
1.0000E-02,      8.0000E-01,      2.5000E-03,      1.4667E+00,      9.1548E-01,      1.1051E+03,      8.3733E+01,      1.9807E+02,      1.1461E+03,      7.3333E-01       
1.0000E-02,      8.0000E-01,      2.6000E-03,      1.5333E+00,      8.3381E-01,      1.1372E+03,      8.4467E+01,      1.9800E+02,      1.1808E+03,      6.6667E-01       
1.0000E-02,      8.0000E-01,      2.7000E-03,      1.4667E+00,      7.4322E-01,      1.1211E+03,      8.6533E+01,      2.0273E+02,      1.1664E+03,      2.0000E-01       
1.0000E-02,      8.0000E-01,      2.8000E-03,      1.0000E+00,      9.2582E-01,      9.2260E+02,      1.2593E+02,      1.9373E+02,      9.8560E+02,      1.3333E-01       
1.0000E-02,      8.0000E-01,      2.9000E-03,      4.0000E-01,      5.0709E-01,      7.4740E+02,      1.5940E+02,      2.0040E+02,      7.9327E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.0000E-03,      4.6667E-01,      5.1640E-01,      7.1807E+02,      1.6527E+02,      1.9253E+02,      7.7860E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.1000E-03,      4.6667E-01,      6.3994E-01,      8.4060E+02,      1.6520E+02,      2.0833E+02,      8.9013E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.2000E-03,      2.6667E-01,      4.5774E-01,      7.0573E+02,      1.5633E+02,      1.9853E+02,      7.3387E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.3000E-03,      4.6667E-01,      6.3994E-01,      7.3460E+02,      1.5933E+02,      2.0387E+02,      7.7473E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.4000E-03,      3.3333E-01,      6.1721E-01,      7.3320E+02,      1.5753E+02,      1.9720E+02,      7.7107E+02,      6.6667E-02       
1.0000E-02,      8.0000E-01,      3.5000E-03,      2.6667E-01,      4.5774E-01,      6.9707E+02,      1.6113E+02,      1.9753E+02,      7.3393E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.6000E-03,      3.3333E-01,      4.8795E-01,      7.4840E+02,      1.6780E+02,      2.0240E+02,      7.9467E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.7000E-03,      3.3333E-01,      6.1721E-01,      7.4120E+02,      1.6880E+02,      1.9407E+02,      7.8860E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.8000E-03,      4.0000E-01,      6.3246E-01,      7.3073E+02,      1.5793E+02,      2.0120E+02,      7.7160E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      3.9000E-03,      2.0000E-01,      4.1404E-01,      6.8373E+02,      1.5647E+02,      2.0147E+02,      7.1047E+02,      0.0000E+00       
1.0000E-02,      8.0000E-01,      4.0000E-03,      6.0000E-01,      6.3246E-01,      7.6013E+02,      1.5340E+02,      2.0093E+02,      8.0360E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      2.0000E-03,      2.0000E+00,      5.3452E-01,      1.3002E+03,      4.3267E+01,      1.9360E+02,      1.3463E+03,      6.0000E-01       
1.0000E-02,      8.2500E-01,      2.1000E-03,      1.1333E+00,      6.3994E-01,      1.0807E+03,      8.6933E+01,      2.0333E+02,      1.1025E+03,      2.6667E-01       
1.0000E-02,      8.2500E-01,      2.2000E-03,      1.0667E+00,      5.9362E-01,      9.8433E+02,      8.8533E+01,      1.9727E+02,      1.0075E+03,      6.6667E-02       
1.0000E-02,      8.2500E-01,      2.3000E-03,      1.2000E+00,      4.1404E-01,      1.1038E+03,      8.8667E+01,      1.9653E+02,      1.1497E+03,      2.0000E-01       
1.0000E-02,      8.2500E-01,      2.4000E-03,      8.6667E-01,      7.4322E-01,      9.5400E+02,      9.0933E+01,      1.9720E+02,      9.7267E+02,      6.6667E-02       
1.0000E-02,      8.2500E-01,      2.5000E-03,      1.2000E+00,      5.6061E-01,      1.0329E+03,      8.6133E+01,      2.0153E+02,      1.0717E+03,      2.0000E-01       
1.0000E-02,      8.2500E-01,      2.6000E-03,      1.4667E+00,      9.1548E-01,      1.1561E+03,      9.0600E+01,      2.0173E+02,      1.2084E+03,      8.0000E-01       
1.0000E-02,      8.2500E-01,      2.7000E-03,      1.3333E+00,      7.2375E-01,      1.0665E+03,      8.7800E+01,      2.0040E+02,      1.0989E+03,      4.0000E-01       
1.0000E-02,      8.2500E-01,      2.8000E-03,      6.6667E-01,      4.8795E-01,      8.6147E+02,      1.3273E+02,      1.9853E+02,      8.9540E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      2.9000E-03,      2.6667E-01,      4.5774E-01,      7.3087E+02,      1.6613E+02,      2.0047E+02,      7.7313E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.0000E-03,      5.3333E-01,      8.3381E-01,      8.1053E+02,      1.5847E+02,      1.9947E+02,      8.6940E+02,      6.6667E-02       
1.0000E-02,      8.2500E-01,      3.1000E-03,      3.3333E-01,      4.8795E-01,      6.9707E+02,      1.5580E+02,      1.9513E+02,      7.2833E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.2000E-03,      4.0000E-01,      6.3246E-01,      7.3167E+02,      1.6380E+02,      2.0187E+02,      7.8453E+02,      6.6667E-02       
1.0000E-02,      8.2500E-01,      3.3000E-03,      2.6667E-01,      4.5774E-01,      7.3093E+02,      1.5567E+02,      2.0273E+02,      7.5967E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.4000E-03,      2.0000E-01,      4.1404E-01,      7.3107E+02,      1.5733E+02,      1.9353E+02,      7.6493E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.5000E-03,      4.0000E-01,      6.3246E-01,      7.4280E+02,      1.5320E+02,      2.0087E+02,      7.7900E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.6000E-03,      3.3333E-01,      6.1721E-01,      7.2240E+02,      1.6100E+02,      1.9653E+02,      7.5893E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.7000E-03,      3.3333E-01,      4.8795E-01,      7.2440E+02,      1.6227E+02,      2.0353E+02,      7.6660E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.8000E-03,      4.0000E-01,      5.0709E-01,      7.5920E+02,      1.6127E+02,      1.9493E+02,      8.0687E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      3.9000E-03,      1.3333E-01,      3.5187E-01,      6.7980E+02,      1.5760E+02,      2.0020E+02,      7.0173E+02,      0.0000E+00       
1.0000E-02,      8.2500E-01,      4.0000E-03,      2.6667E-01,      4.5774E-01,      6.9200E+02,      1.5793E+02,      1.9920E+02,      7.2433E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      2.0000E-03,      2.0667E+00,      7.0373E-01,      1.3654E+03,      4.3200E+01,      1.9527E+02,      1.4252E+03,      6.0000E-01       
1.0000E-02,      8.5000E-01,      2.1000E-03,      1.2667E+00,      4.5774E-01,      1.0653E+03,      8.9533E+01,      2.0087E+02,      1.1075E+03,      1.3333E-01       
1.0000E-02,      8.5000E-01,      2.2000E-03,      1.2000E+00,      6.7612E-01,      1.0727E+03,      9.0000E+01,      2.0700E+02,      1.1145E+03,      4.0000E-01       
1.0000E-02,      8.5000E-01,      2.3000E-03,      9.3333E-01,      5.9362E-01,      9.7273E+02,      9.1400E+01,      2.0120E+02,      9.9007E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      2.4000E-03,      1.0667E+00,      7.0373E-01,      1.0413E+03,      9.2400E+01,      2.0253E+02,      1.0797E+03,      2.6667E-01       
1.0000E-02,      8.5000E-01,      2.5000E-03,      1.1333E+00,      6.3994E-01,      1.0708E+03,      8.8800E+01,      1.9933E+02,      1.1065E+03,      2.6667E-01       
1.0000E-02,      8.5000E-01,      2.6000E-03,      1.0000E+00,      5.3452E-01,      9.7293E+02,      8.9000E+01,      1.9647E+02,      1.0025E+03,      2.6667E-01       
1.0000E-02,      8.5000E-01,      2.7000E-03,      1.4667E+00,      9.9043E-01,      1.0942E+03,      8.9333E+01,      1.9800E+02,      1.1501E+03,      2.6667E-01       
1.0000E-02,      8.5000E-01,      2.8000E-03,      6.6667E-01,      6.1721E-01,      8.6353E+02,      1.3120E+02,      1.9900E+02,      8.9727E+02,      6.6667E-02       
1.0000E-02,      8.5000E-01,      2.9000E-03,      1.3333E-01,      3.5187E-01,      6.8727E+02,      1.6960E+02,      2.0233E+02,      7.2373E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.0000E-03,      1.3333E-01,      3.5187E-01,      7.1000E+02,      1.5900E+02,      1.9687E+02,      7.4033E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.1000E-03,      3.3333E-01,      4.8795E-01,      7.3633E+02,      1.7347E+02,      2.0293E+02,      7.8953E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.2000E-03,      6.6667E-02,      2.5820E-01,      6.8827E+02,      1.6507E+02,      2.0040E+02,      7.1500E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.3000E-03,      2.0000E-01,      4.1404E-01,      7.0093E+02,      1.6847E+02,      1.9920E+02,      7.3713E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.4000E-03,      6.6667E-02,      2.5820E-01,      6.9767E+02,      1.6507E+02,      1.9333E+02,      7.3133E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.5000E-03,      3.3333E-01,      4.8795E-01,      7.5460E+02,      1.5993E+02,      1.9647E+02,      8.0620E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.6000E-03,      2.6667E-01,      4.5774E-01,      7.6727E+02,      1.6287E+02,      1.9840E+02,      8.0307E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.7000E-03,      1.3333E-01,      3.5187E-01,      6.7187E+02,      1.6247E+02,      1.9920E+02,      7.0167E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.8000E-03,      2.6667E-01,      4.5774E-01,      7.2573E+02,      1.7287E+02,      2.0987E+02,      7.6187E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      3.9000E-03,      1.3333E-01,      3.5187E-01,      7.1940E+02,      1.6980E+02,      2.0700E+02,      7.5713E+02,      0.0000E+00       
1.0000E-02,      8.5000E-01,      4.0000E-03,      3.3333E-01,      6.1721E-01,      7.4380E+02,      1.6133E+02,      2.0453E+02,      7.8667E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      2.0000E-03,      1.6000E+00,      6.3246E-01,      1.3030E+03,      4.2467E+01,      2.0080E+02,      1.3382E+03,      2.6667E-01       
1.0000E-02,      8.7500E-01,      2.1000E-03,      1.1333E+00,      6.3994E-01,      1.0457E+03,      9.0267E+01,      1.9713E+02,      1.0853E+03,      0.0000E+00       
1.0000E-02,      8.7500E-01,      2.2000E-03,      1.2000E+00,      5.6061E-01,      1.0744E+03,      8.8600E+01,      1.9667E+02,      1.1218E+03,      2.0000E-01       
1.0000E-02,      8.7500E-01,      2.3000E-03,      1.2667E+00,      5.9362E-01,      1.1752E+03,      8.8267E+01,      2.0260E+02,      1.2242E+03,      2.0000E-01       
1.0000E-02,      8.7500E-01,      2.4000E-03,      1.0667E+00,      5.9362E-01,      1.0405E+03,      8.9333E+01,      1.9733E+02,      1.0833E+03,      6.6667E-02       
1.0000E-02,      8.7500E-01,      2.5000E-03,      1.0667E+00,      5.9362E-01,      1.0455E+03,      9.4400E+01,      1.9867E+02,      1.0866E+03,      0.0000E+00       
1.0000E-02,      8.7500E-01,      2.6000E-03,      1.0000E+00,      8.4515E-01,      1.0082E+03,      9.0733E+01,      2.0093E+02,      1.0332E+03,      6.6667E-02       
1.0000E-02,      8.7500E-01,      2.7000E-03,      1.0667E+00,      2.5820E-01,      1.0274E+03,      9.1467E+01,      1.9760E+02,      1.0701E+03,      1.3333E-01       
1.0000E-02,      8.7500E-01,      2.8000E-03,      6.6667E-01,      4.8795E-01,      8.4960E+02,      1.2953E+02,      1.9820E+02,      8.8253E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      2.9000E-03,      1.3333E-01,      3.5187E-01,      7.0767E+02,      1.7167E+02,      2.0140E+02,      7.4680E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.0000E-03,      2.0000E-01,      4.1404E-01,      7.2673E+02,      1.7040E+02,      2.0047E+02,      7.6893E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.1000E-03,      3.3333E-01,      4.8795E-01,      7.6213E+02,      1.7240E+02,      2.0387E+02,      8.1880E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.2000E-03,      1.3333E-01,      3.5187E-01,      7.0893E+02,      1.7293E+02,      2.0180E+02,      7.5380E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.3000E-03,      6.6667E-02,      2.5820E-01,      6.8053E+02,      1.6360E+02,      1.9520E+02,      7.1380E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.4000E-03,      2.6667E-01,      4.5774E-01,      7.3887E+02,      1.6600E+02,      2.0007E+02,      7.8180E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.5000E-03,      6.6667E-02,      2.5820E-01,      7.1153E+02,      1.6787E+02,      2.0247E+02,      7.4440E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.6000E-03,      1.3333E-01,      3.5187E-01,      6.8613E+02,      1.6160E+02,      2.0507E+02,      7.1420E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.7000E-03,      1.3333E-01,      3.5187E-01,      6.9333E+02,      1.6793E+02,      1.9767E+02,      7.2967E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.8000E-03,      2.6667E-01,      4.5774E-01,      7.1727E+02,      1.6987E+02,      2.0220E+02,      7.5487E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      3.9000E-03,      2.0000E-01,      4.1404E-01,      6.9293E+02,      1.6500E+02,      1.9967E+02,      7.3113E+02,      0.0000E+00       
1.0000E-02,      8.7500E-01,      4.0000E-03,      6.6667E-02,      2.5820E-01,      7.1940E+02,      1.7147E+02,      2.0540E+02,      7.5187E+02,      0.0000E+00       
