#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
2.0000E-01,      5.7500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.0685E+03,      2.5667E+01,      1.3853E+02,      1.7063E+03,      1.7713E+02       
2.0000E-01,      5.7500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.1366E+03,      2.6067E+01,      1.4833E+02,      1.7610E+03,      1.7733E+02       
2.0000E-01,      5.7500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.0866E+03,      3.1333E+01,      1.5080E+02,      1.7173E+03,      1.8220E+02       
2.0000E-01,      5.7500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.0979E+03,      2.9600E+01,      1.3833E+02,      1.7430E+03,      1.8567E+02       
2.0000E-01,      5.7500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.0891E+03,      3.4267E+01,      1.4433E+02,      1.7368E+03,      1.8507E+02       
2.0000E-01,      5.7500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.0775E+03,      3.4533E+01,      1.4827E+02,      1.7195E+03,      1.7573E+02       
2.0000E-01,      5.7500E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.1071E+03,      3.6200E+01,      1.4300E+02,      1.7448E+03,      1.7793E+02       
2.0000E-01,      5.7500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.0632E+03,      3.0933E+01,      1.4327E+02,      1.7003E+03,      1.7487E+02       
2.0000E-01,      5.7500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.0750E+03,      3.4467E+01,      1.3667E+02,      1.7223E+03,      1.8133E+02       
2.0000E-01,      5.7500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.1092E+03,      3.4533E+01,      1.4027E+02,      1.7522E+03,      1.8593E+02       
2.0000E-01,      5.7500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.0692E+03,      3.6400E+01,      1.4440E+02,      1.7054E+03,      1.7987E+02       
2.0000E-01,      5.7500E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.1192E+03,      3.2533E+01,      1.4000E+02,      1.7719E+03,      1.8807E+02       
2.0000E-01,      5.7500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.1113E+03,      3.3267E+01,      1.4320E+02,      1.7493E+03,      1.8447E+02       
2.0000E-01,      5.7500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.1007E+03,      3.3133E+01,      1.4800E+02,      1.7449E+03,      1.9153E+02       
2.0000E-01,      6.0000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.1948E+03,      2.1600E+01,      1.5240E+02,      1.8271E+03,      1.9967E+02       
2.0000E-01,      6.0000E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.1015E+03,      2.1667E+01,      1.4653E+02,      1.7379E+03,      1.8353E+02       
2.0000E-01,      6.0000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.1831E+03,      1.9267E+01,      1.4780E+02,      1.8106E+03,      1.9587E+02       
2.0000E-01,      6.0000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.1465E+03,      1.9933E+01,      1.4420E+02,      1.7769E+03,      1.9127E+02       
2.0000E-01,      6.0000E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.1525E+03,      1.7867E+01,      1.5173E+02,      1.7781E+03,      1.9893E+02       
2.0000E-01,      6.0000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.1521E+03,      2.1600E+01,      1.4807E+02,      1.7811E+03,      1.9273E+02       
2.0000E-01,      6.0000E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.1873E+03,      2.3867E+01,      1.4767E+02,      1.8161E+03,      1.9640E+02       
2.0000E-01,      6.0000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.1999E+03,      2.7000E+01,      1.4820E+02,      1.8413E+03,      1.9653E+02       
2.0000E-01,      6.0000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.2082E+03,      2.7800E+01,      1.5067E+02,      1.8416E+03,      1.9820E+02       
2.0000E-01,      6.0000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.1665E+03,      3.4333E+01,      1.4860E+02,      1.8144E+03,      1.8900E+02       
2.0000E-01,      6.0000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.1898E+03,      3.7533E+01,      1.5220E+02,      1.8287E+03,      1.9260E+02       
2.0000E-01,      6.0000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.1712E+03,      3.7600E+01,      1.5433E+02,      1.8081E+03,      1.9073E+02       
2.0000E-01,      6.0000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.2128E+03,      4.2467E+01,      1.5553E+02,      1.8569E+03,      2.0113E+02       
2.0000E-01,      6.0000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.2081E+03,      4.1467E+01,      1.5467E+02,      1.8601E+03,      1.9593E+02       
2.0000E-01,      6.0000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.2077E+03,      4.2267E+01,      1.5200E+02,      1.8585E+03,      1.9760E+02       
2.0000E-01,      6.0000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.1495E+03,      3.8533E+01,      1.5407E+02,      1.7901E+03,      1.9273E+02       
2.0000E-01,      6.0000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.1495E+03,      3.6800E+01,      1.4740E+02,      1.7999E+03,      1.8887E+02       
2.0000E-01,      6.0000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.1881E+03,      3.8333E+01,      1.5293E+02,      1.8321E+03,      1.9633E+02       
2.0000E-01,      6.0000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.1632E+03,      3.8600E+01,      1.4900E+02,      1.8110E+03,      1.9673E+02       
2.0000E-01,      6.0000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.2008E+03,      3.6733E+01,      1.5127E+02,      1.8384E+03,      2.0420E+02       
2.0000E-01,      6.0000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.1814E+03,      3.7467E+01,      1.5420E+02,      1.8301E+03,      1.9640E+02       
2.0000E-01,      6.2500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.2425E+03,      2.1933E+01,      1.5193E+02,      1.8809E+03,      2.0980E+02       
2.0000E-01,      6.2500E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.2335E+03,      2.3533E+01,      1.5753E+02,      1.8667E+03,      2.0713E+02       
2.0000E-01,      6.2500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.2527E+03,      2.2333E+01,      1.6233E+02,      1.8704E+03,      2.0993E+02       
2.0000E-01,      6.2500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.2665E+03,      2.3267E+01,      1.6047E+02,      1.8943E+03,      2.0440E+02       
2.0000E-01,      6.2500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.2367E+03,      2.3933E+01,      1.5640E+02,      1.8714E+03,      2.0467E+02       
2.0000E-01,      6.2500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.1964E+03,      2.5133E+01,      1.5493E+02,      1.8360E+03,      2.0200E+02       
2.0000E-01,      6.2500E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.2435E+03,      2.7200E+01,      1.5460E+02,      1.8896E+03,      2.0367E+02       
2.0000E-01,      6.2500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.2743E+03,      3.0733E+01,      1.5387E+02,      1.9218E+03,      2.1047E+02       
2.0000E-01,      6.2500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.2500E+03,      3.3200E+01,      1.6347E+02,      1.8887E+03,      2.1187E+02       
2.0000E-01,      6.2500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.2539E+03,      3.7933E+01,      1.5753E+02,      1.9030E+03,      2.0900E+02       
2.0000E-01,      6.2500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.2873E+03,      3.9667E+01,      1.5360E+02,      1.9443E+03,      2.1787E+02       
2.0000E-01,      6.2500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.3000E+03,      4.5533E+01,      1.5960E+02,      1.9485E+03,      2.1633E+02       
2.0000E-01,      6.2500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.2815E+03,      4.4267E+01,      1.6220E+02,      1.9343E+03,      2.1000E+02       
2.0000E-01,      6.2500E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.2542E+03,      4.1400E+01,      1.6033E+02,      1.9074E+03,      2.0647E+02       
2.0000E-01,      6.2500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.2886E+03,      4.3933E+01,      1.6193E+02,      1.9445E+03,      2.1007E+02       
2.0000E-01,      6.2500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.2715E+03,      4.1000E+01,      1.5693E+02,      1.9151E+03,      2.1327E+02       
2.0000E-01,      6.2500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.3045E+03,      4.2067E+01,      1.6387E+02,      1.9583E+03,      2.1847E+02       
2.0000E-01,      6.2500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.2625E+03,      4.1200E+01,      1.5933E+02,      1.9080E+03,      2.1260E+02       
2.0000E-01,      6.2500E-01,      3.8000E-03,      8.9333E+00,      2.5820E-01,      1.3179E+03,      4.4000E+01,      1.6707E+02,      1.9549E+03,      2.2147E+02       
2.0000E-01,      6.2500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.2975E+03,      4.2533E+01,      1.6260E+02,      1.9547E+03,      2.2000E+02       
2.0000E-01,      6.2500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.2653E+03,      4.2267E+01,      1.6167E+02,      1.9139E+03,      2.1020E+02       
2.0000E-01,      6.5000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.4199E+03,      2.6067E+01,      1.7433E+02,      2.0541E+03,      2.3127E+02       
2.0000E-01,      6.5000E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.3330E+03,      2.5667E+01,      1.6113E+02,      1.9807E+03,      2.1953E+02       
2.0000E-01,      6.5000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.4068E+03,      2.5667E+01,      1.6807E+02,      2.0480E+03,      2.3373E+02       
2.0000E-01,      6.5000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.3200E+03,      2.4467E+01,      1.6287E+02,      1.9490E+03,      2.1353E+02       
2.0000E-01,      6.5000E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.3668E+03,      2.7467E+01,      1.6867E+02,      2.0021E+03,      2.3473E+02       
2.0000E-01,      6.5000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.3451E+03,      2.5467E+01,      1.5947E+02,      1.9838E+03,      2.1447E+02       
2.0000E-01,      6.5000E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.3095E+03,      2.7067E+01,      1.6900E+02,      1.9382E+03,      2.2180E+02       
2.0000E-01,      6.5000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.3833E+03,      3.3533E+01,      1.7027E+02,      2.0257E+03,      2.2900E+02       
2.0000E-01,      6.5000E-01,      2.8000E-03,      8.9333E+00,      2.5820E-01,      1.3791E+03,      3.5400E+01,      1.7247E+02,      2.0221E+03,      2.2833E+02       
2.0000E-01,      6.5000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.3581E+03,      4.1067E+01,      1.7113E+02,      2.0008E+03,      2.3233E+02       
2.0000E-01,      6.5000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.3897E+03,      4.5200E+01,      1.7060E+02,      2.0453E+03,      2.2580E+02       
2.0000E-01,      6.5000E-01,      3.1000E-03,      8.9333E+00,      2.5820E-01,      1.3810E+03,      4.5000E+01,      1.6440E+02,      2.0311E+03,      2.2673E+02       
2.0000E-01,      6.5000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.3884E+03,      4.8267E+01,      1.6660E+02,      2.0445E+03,      2.4213E+02       
2.0000E-01,      6.5000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.4494E+03,      4.6867E+01,      1.6833E+02,      2.0942E+03,      2.4887E+02       
2.0000E-01,      6.5000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.3373E+03,      4.7933E+01,      1.6940E+02,      1.9797E+03,      2.1107E+02       
2.0000E-01,      6.5000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.3442E+03,      4.6800E+01,      1.6833E+02,      1.9959E+03,      2.2320E+02       
2.0000E-01,      6.5000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.3680E+03,      4.5533E+01,      1.7147E+02,      2.0166E+03,      2.2540E+02       
2.0000E-01,      6.5000E-01,      3.7000E-03,      8.9333E+00,      2.5820E-01,      1.4092E+03,      4.7867E+01,      1.7120E+02,      2.0490E+03,      2.2493E+02       
2.0000E-01,      6.5000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.3460E+03,      4.7200E+01,      1.7253E+02,      1.9903E+03,      2.2107E+02       
2.0000E-01,      6.5000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.3311E+03,      4.6533E+01,      1.6987E+02,      1.9973E+03,      2.2433E+02       
2.0000E-01,      6.5000E-01,      4.0000E-03,      8.9333E+00,      2.5820E-01,      1.4566E+03,      5.1800E+01,      1.7440E+02,      2.1118E+03,      2.4313E+02       
2.0000E-01,      6.7500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.4258E+03,      2.9400E+01,      1.6880E+02,      2.0626E+03,      2.4593E+02       
2.0000E-01,      6.7500E-01,      2.1000E-03,      8.9333E+00,      2.5820E-01,      1.3935E+03,      2.8000E+01,      1.7480E+02,      2.0271E+03,      2.2120E+02       
2.0000E-01,      6.7500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.4705E+03,      2.6533E+01,      1.7573E+02,      2.1041E+03,      2.4600E+02       
2.0000E-01,      6.7500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.3895E+03,      2.7133E+01,      1.7273E+02,      2.0245E+03,      2.4067E+02       
2.0000E-01,      6.7500E-01,      2.4000E-03,      8.9333E+00,      2.5820E-01,      1.4673E+03,      2.9600E+01,      1.7267E+02,      2.1035E+03,      2.4553E+02       
2.0000E-01,      6.7500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.4052E+03,      2.7400E+01,      1.7600E+02,      2.0271E+03,      2.3460E+02       
2.0000E-01,      6.7500E-01,      2.6000E-03,      8.8667E+00,      3.5187E-01,      1.4704E+03,      3.4667E+01,      1.7847E+02,      2.1010E+03,      2.3920E+02       
2.0000E-01,      6.7500E-01,      2.7000E-03,      8.7333E+00,      4.5774E-01,      1.5031E+03,      4.0067E+01,      1.7633E+02,      2.1421E+03,      2.4753E+02       
2.0000E-01,      6.7500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.4108E+03,      3.8267E+01,      1.7200E+02,      2.0531E+03,      2.3573E+02       
2.0000E-01,      6.7500E-01,      2.9000E-03,      8.6000E+00,      6.3246E-01,      1.4957E+03,      4.7867E+01,      1.7727E+02,      2.1378E+03,      2.4213E+02       
2.0000E-01,      6.7500E-01,      3.0000E-03,      8.8000E+00,      4.1404E-01,      1.5040E+03,      4.8000E+01,      1.6980E+02,      2.1549E+03,      2.4820E+02       
2.0000E-01,      6.7500E-01,      3.1000E-03,      8.6000E+00,      5.0709E-01,      1.4854E+03,      5.5533E+01,      1.8727E+02,      2.1411E+03,      2.5667E+02       
2.0000E-01,      6.7500E-01,      3.2000E-03,      8.7333E+00,      4.5774E-01,      1.4318E+03,      5.2133E+01,      1.7640E+02,      2.0779E+03,      2.3367E+02       
2.0000E-01,      6.7500E-01,      3.3000E-03,      8.7333E+00,      4.5774E-01,      1.4729E+03,      5.3800E+01,      1.7993E+02,      2.1328E+03,      2.5173E+02       
2.0000E-01,      6.7500E-01,      3.4000E-03,      8.8667E+00,      3.5187E-01,      1.4827E+03,      5.4333E+01,      1.8193E+02,      2.1305E+03,      2.4893E+02       
2.0000E-01,      6.7500E-01,      3.5000E-03,      8.8000E+00,      4.1404E-01,      1.4881E+03,      5.2867E+01,      1.7827E+02,      2.1387E+03,      2.5433E+02       
2.0000E-01,      6.7500E-01,      3.6000E-03,      8.6667E+00,      4.8795E-01,      1.5059E+03,      5.4533E+01,      1.8047E+02,      2.1500E+03,      2.4780E+02       
2.0000E-01,      6.7500E-01,      3.7000E-03,      8.7333E+00,      4.5774E-01,      1.4640E+03,      5.3133E+01,      1.7560E+02,      2.1191E+03,      2.4060E+02       
2.0000E-01,      6.7500E-01,      3.8000E-03,      8.7333E+00,      4.5774E-01,      1.4952E+03,      5.3000E+01,      1.8260E+02,      2.1507E+03,      2.4893E+02       
2.0000E-01,      6.7500E-01,      3.9000E-03,      8.8000E+00,      4.1404E-01,      1.5115E+03,      5.8400E+01,      1.8087E+02,      2.1603E+03,      2.3607E+02       
2.0000E-01,      6.7500E-01,      4.0000E-03,      8.4000E+00,      6.3246E-01,      1.4333E+03,      5.3667E+01,      1.8100E+02,      2.0639E+03,      2.2847E+02       
2.0000E-01,      7.0000E-01,      2.0000E-03,      8.4667E+00,      6.3994E-01,      1.5291E+03,      2.9267E+01,      1.8280E+02,      2.1536E+03,      2.4960E+02       
2.0000E-01,      7.0000E-01,      2.1000E-03,      8.8000E+00,      4.1404E-01,      1.5372E+03,      3.0800E+01,      1.8233E+02,      2.1750E+03,      2.5253E+02       
2.0000E-01,      7.0000E-01,      2.2000E-03,      8.6000E+00,      6.3246E-01,      1.5077E+03,      3.1933E+01,      1.8527E+02,      2.1139E+03,      2.4673E+02       
2.0000E-01,      7.0000E-01,      2.3000E-03,      8.8000E+00,      4.1404E-01,      1.5467E+03,      3.1667E+01,      1.8393E+02,      2.1773E+03,      2.6240E+02       
2.0000E-01,      7.0000E-01,      2.4000E-03,      8.6000E+00,      5.0709E-01,      1.5250E+03,      3.0400E+01,      1.7793E+02,      2.1498E+03,      2.4360E+02       
2.0000E-01,      7.0000E-01,      2.5000E-03,      8.6667E+00,      4.8795E-01,      1.5097E+03,      3.0667E+01,      1.8200E+02,      2.1435E+03,      2.4213E+02       
2.0000E-01,      7.0000E-01,      2.6000E-03,      8.7333E+00,      4.5774E-01,      1.5331E+03,      3.6667E+01,      1.8607E+02,      2.1595E+03,      2.5233E+02       
2.0000E-01,      7.0000E-01,      2.7000E-03,      8.4000E+00,      6.3246E-01,      1.5383E+03,      4.1267E+01,      1.8820E+02,      2.1647E+03,      2.5073E+02       
2.0000E-01,      7.0000E-01,      2.8000E-03,      8.5333E+00,      6.3994E-01,      1.5193E+03,      4.6600E+01,      1.8807E+02,      2.1527E+03,      2.5820E+02       
2.0000E-01,      7.0000E-01,      2.9000E-03,      8.1333E+00,      7.4322E-01,      1.5219E+03,      5.1467E+01,      1.8773E+02,      2.1532E+03,      2.4607E+02       
2.0000E-01,      7.0000E-01,      3.0000E-03,      8.2000E+00,      8.6189E-01,      1.5056E+03,      5.3267E+01,      1.8960E+02,      2.1168E+03,      2.4087E+02       
2.0000E-01,      7.0000E-01,      3.1000E-03,      8.2000E+00,      7.7460E-01,      1.4751E+03,      5.8867E+01,      1.9280E+02,      2.0891E+03,      2.3973E+02       
2.0000E-01,      7.0000E-01,      3.2000E-03,      8.3333E+00,      7.2375E-01,      1.5373E+03,      5.6000E+01,      1.8387E+02,      2.1703E+03,      2.5053E+02       
2.0000E-01,      7.0000E-01,      3.3000E-03,      8.4667E+00,      6.3994E-01,      1.5163E+03,      5.6867E+01,      1.8987E+02,      2.1527E+03,      2.4993E+02       
2.0000E-01,      7.0000E-01,      3.4000E-03,      8.2667E+00,      5.9362E-01,      1.5456E+03,      5.8800E+01,      1.8847E+02,      2.1691E+03,      2.4707E+02       
2.0000E-01,      7.0000E-01,      3.5000E-03,      8.2000E+00,      6.7612E-01,      1.5671E+03,      5.9600E+01,      1.8540E+02,      2.1895E+03,      2.5447E+02       
2.0000E-01,      7.0000E-01,      3.6000E-03,      8.2000E+00,      9.4112E-01,      1.5273E+03,      5.7400E+01,      1.8913E+02,      2.1436E+03,      2.5587E+02       
2.0000E-01,      7.0000E-01,      3.7000E-03,      8.4000E+00,      6.3246E-01,      1.5001E+03,      6.1333E+01,      1.8493E+02,      2.1359E+03,      2.4387E+02       
2.0000E-01,      7.0000E-01,      3.8000E-03,      8.6000E+00,      7.3679E-01,      1.5247E+03,      5.9200E+01,      1.8367E+02,      2.1620E+03,      2.4300E+02       
2.0000E-01,      7.0000E-01,      3.9000E-03,      8.4667E+00,      5.1640E-01,      1.5209E+03,      5.5733E+01,      1.8913E+02,      2.1500E+03,      2.5293E+02       
2.0000E-01,      7.0000E-01,      4.0000E-03,      8.0000E+00,      1.0690E+00,      1.4388E+03,      5.7733E+01,      1.8040E+02,      2.0431E+03,      2.3787E+02       
2.0000E-01,      7.2500E-01,      2.0000E-03,      8.1333E+00,      5.1640E-01,      1.5715E+03,      3.3267E+01,      1.9220E+02,      2.1757E+03,      2.5373E+02       
2.0000E-01,      7.2500E-01,      2.1000E-03,      8.0667E+00,      8.8372E-01,      1.5576E+03,      3.5333E+01,      1.9453E+02,      2.1517E+03,      2.5347E+02       
2.0000E-01,      7.2500E-01,      2.2000E-03,      7.5333E+00,      8.3381E-01,      1.4811E+03,      3.6000E+01,      1.8620E+02,      2.0431E+03,      2.3800E+02       
2.0000E-01,      7.2500E-01,      2.3000E-03,      8.0000E+00,      7.5593E-01,      1.5164E+03,      3.3600E+01,      1.9120E+02,      2.0898E+03,      2.4833E+02       
2.0000E-01,      7.2500E-01,      2.4000E-03,      8.4000E+00,      5.0709E-01,      1.5501E+03,      3.2800E+01,      1.9400E+02,      2.1507E+03,      2.5213E+02       
2.0000E-01,      7.2500E-01,      2.5000E-03,      7.8667E+00,      9.1548E-01,      1.5295E+03,      3.2533E+01,      1.9127E+02,      2.1065E+03,      2.5360E+02       
2.0000E-01,      7.2500E-01,      2.6000E-03,      7.9333E+00,      9.6115E-01,      1.5361E+03,      3.9000E+01,      1.9173E+02,      2.1197E+03,      2.3967E+02       
2.0000E-01,      7.2500E-01,      2.7000E-03,      7.7333E+00,      7.9881E-01,      1.4928E+03,      4.8000E+01,      1.8987E+02,      2.0753E+03,      2.4553E+02       
2.0000E-01,      7.2500E-01,      2.8000E-03,      7.8000E+00,      7.7460E-01,      1.4863E+03,      4.9533E+01,      1.8967E+02,      2.0743E+03,      2.4553E+02       
2.0000E-01,      7.2500E-01,      2.9000E-03,      7.6000E+00,      8.2808E-01,      1.5135E+03,      5.6200E+01,      1.8880E+02,      2.0921E+03,      2.4300E+02       
2.0000E-01,      7.2500E-01,      3.0000E-03,      7.7333E+00,      8.8372E-01,      1.5235E+03,      5.7267E+01,      1.9407E+02,      2.1178E+03,      2.4307E+02       
2.0000E-01,      7.2500E-01,      3.1000E-03,      7.4667E+00,      7.4322E-01,      1.4373E+03,      6.3733E+01,      1.9327E+02,      2.0149E+03,      2.2767E+02       
2.0000E-01,      7.2500E-01,      3.2000E-03,      7.5333E+00,      7.4322E-01,      1.4693E+03,      6.2667E+01,      1.8673E+02,      2.0568E+03,      2.3547E+02       
2.0000E-01,      7.2500E-01,      3.3000E-03,      7.6667E+00,      8.9974E-01,      1.4487E+03,      6.5467E+01,      1.8820E+02,      2.0386E+03,      2.3293E+02       
2.0000E-01,      7.2500E-01,      3.4000E-03,      7.2667E+00,      5.9362E-01,      1.4653E+03,      6.3867E+01,      1.9787E+02,      2.0383E+03,      2.2807E+02       
2.0000E-01,      7.2500E-01,      3.5000E-03,      8.0667E+00,      5.9362E-01,      1.5651E+03,      6.3267E+01,      1.9613E+02,      2.1811E+03,      2.4647E+02       
2.0000E-01,      7.2500E-01,      3.6000E-03,      7.8000E+00,      7.7460E-01,      1.4613E+03,      6.4533E+01,      1.8847E+02,      2.0574E+03,      2.3273E+02       
2.0000E-01,      7.2500E-01,      3.7000E-03,      7.3333E+00,      8.1650E-01,      1.4714E+03,      6.3067E+01,      1.8987E+02,      2.0559E+03,      2.3393E+02       
2.0000E-01,      7.2500E-01,      3.8000E-03,      7.5333E+00,      8.3381E-01,      1.3891E+03,      6.6000E+01,      1.9900E+02,      1.9553E+03,      2.1833E+02       
2.0000E-01,      7.2500E-01,      3.9000E-03,      7.2000E+00,      9.4112E-01,      1.4153E+03,      6.5800E+01,      1.9093E+02,      1.9876E+03,      2.2140E+02       
2.0000E-01,      7.2500E-01,      4.0000E-03,      7.4667E+00,      7.4322E-01,      1.4353E+03,      5.8800E+01,      1.9347E+02,      1.9963E+03,      2.1667E+02       
2.0000E-01,      7.5000E-01,      2.0000E-03,      7.8000E+00,      5.6061E-01,      1.5218E+03,      3.2733E+01,      1.9127E+02,      2.0944E+03,      2.3373E+02       
2.0000E-01,      7.5000E-01,      2.1000E-03,      7.2667E+00,      7.9881E-01,      1.4671E+03,      3.5800E+01,      1.9220E+02,      2.0040E+03,      2.3373E+02       
2.0000E-01,      7.5000E-01,      2.2000E-03,      7.0000E+00,      5.3452E-01,      1.4220E+03,      3.4133E+01,      1.9567E+02,      1.9324E+03,      2.2033E+02       
2.0000E-01,      7.5000E-01,      2.3000E-03,      7.5333E+00,      9.1548E-01,      1.4661E+03,      3.4933E+01,      1.9693E+02,      2.0152E+03,      2.3733E+02       
2.0000E-01,      7.5000E-01,      2.4000E-03,      7.2667E+00,      1.0328E+00,      1.3789E+03,      3.6600E+01,      1.8887E+02,      1.9157E+03,      2.1433E+02       
2.0000E-01,      7.5000E-01,      2.5000E-03,      7.3333E+00,      8.9974E-01,      1.4035E+03,      3.5600E+01,      1.8633E+02,      1.9487E+03,      2.1487E+02       
2.0000E-01,      7.5000E-01,      2.6000E-03,      7.0000E+00,      1.0690E+00,      1.3880E+03,      4.3600E+01,      1.9340E+02,      1.8954E+03,      2.1013E+02       
2.0000E-01,      7.5000E-01,      2.7000E-03,      7.0667E+00,      7.0373E-01,      1.4140E+03,      4.7333E+01,      1.8673E+02,      1.9555E+03,      2.0647E+02       
2.0000E-01,      7.5000E-01,      2.8000E-03,      7.0667E+00,      7.9881E-01,      1.4207E+03,      4.9400E+01,      1.9380E+02,      1.9543E+03,      2.2013E+02       
2.0000E-01,      7.5000E-01,      2.9000E-03,      6.9333E+00,      9.6115E-01,      1.4056E+03,      5.8133E+01,      1.9747E+02,      1.9451E+03,      2.1507E+02       
2.0000E-01,      7.5000E-01,      3.0000E-03,      6.8667E+00,      9.1548E-01,      1.3780E+03,      6.0533E+01,      1.9333E+02,      1.8991E+03,      2.1347E+02       
2.0000E-01,      7.5000E-01,      3.1000E-03,      6.8000E+00,      5.6061E-01,      1.3849E+03,      6.3933E+01,      1.9427E+02,      1.9151E+03,      2.1200E+02       
2.0000E-01,      7.5000E-01,      3.2000E-03,      6.9333E+00,      7.9881E-01,      1.3708E+03,      6.3333E+01,      1.9633E+02,      1.8991E+03,      2.1107E+02       
2.0000E-01,      7.5000E-01,      3.3000E-03,      6.9333E+00,      4.5774E-01,      1.3283E+03,      6.4200E+01,      1.9087E+02,      1.8569E+03,      1.9687E+02       
