#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
1.0000E-01,      5.7500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.0632E+03,      3.4200E+01,      1.4213E+02,      1.7074E+03,      8.3600E+01       
1.0000E-01,      5.7500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.0641E+03,      3.4267E+01,      1.4113E+02,      1.7142E+03,      8.7933E+01       
1.0000E-01,      5.7500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.0431E+03,      3.3200E+01,      1.3860E+02,      1.7033E+03,      8.6533E+01       
1.0000E-01,      5.7500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.0753E+03,      3.4667E+01,      1.3820E+02,      1.7282E+03,      8.5400E+01       
1.0000E-01,      5.7500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.0831E+03,      3.2400E+01,      1.4300E+02,      1.7291E+03,      8.7333E+01       
1.0000E-01,      5.7500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.0543E+03,      3.4133E+01,      1.3767E+02,      1.6998E+03,      8.3933E+01       
1.0000E-01,      5.7500E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.0697E+03,      3.3533E+01,      1.3807E+02,      1.7233E+03,      8.4867E+01       
1.0000E-01,      5.7500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.0868E+03,      3.6733E+01,      1.4200E+02,      1.7341E+03,      8.7400E+01       
1.0000E-01,      5.7500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.0906E+03,      3.5133E+01,      1.3893E+02,      1.7481E+03,      9.0133E+01       
1.0000E-01,      5.7500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.1284E+03,      3.4533E+01,      1.3713E+02,      1.7909E+03,      9.0267E+01       
1.0000E-01,      5.7500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.0747E+03,      3.2867E+01,      1.4440E+02,      1.7207E+03,      8.7400E+01       
1.0000E-01,      5.7500E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.0624E+03,      3.1867E+01,      1.3747E+02,      1.7091E+03,      8.5133E+01       
1.0000E-01,      5.7500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.0701E+03,      3.6867E+01,      1.4080E+02,      1.7175E+03,      8.8667E+01       
1.0000E-01,      5.7500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.0459E+03,      3.4333E+01,      1.3873E+02,      1.6967E+03,      8.2133E+01       
1.0000E-01,      6.0000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.1570E+03,      4.1933E+01,      1.5587E+02,      1.8097E+03,      9.2800E+01       
1.0000E-01,      6.0000E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.1036E+03,      3.6467E+01,      1.4567E+02,      1.7601E+03,      9.1733E+01       
1.0000E-01,      6.0000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.1543E+03,      3.9000E+01,      1.5193E+02,      1.8117E+03,      8.9600E+01       
1.0000E-01,      6.0000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.1205E+03,      3.8533E+01,      1.4273E+02,      1.7775E+03,      8.8000E+01       
1.0000E-01,      6.0000E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.1299E+03,      3.8067E+01,      1.4347E+02,      1.7933E+03,      8.9133E+01       
1.0000E-01,      6.0000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.1511E+03,      4.0867E+01,      1.4487E+02,      1.8105E+03,      9.3400E+01       
1.0000E-01,      6.0000E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.1137E+03,      3.6667E+01,      1.4267E+02,      1.7715E+03,      8.7800E+01       
1.0000E-01,      6.0000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.1653E+03,      3.7133E+01,      1.4767E+02,      1.8189E+03,      9.5667E+01       
1.0000E-01,      6.0000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.1721E+03,      3.7600E+01,      1.4320E+02,      1.8306E+03,      9.3733E+01       
1.0000E-01,      6.0000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.1080E+03,      3.6533E+01,      1.4447E+02,      1.7612E+03,      8.5267E+01       
1.0000E-01,      6.0000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.1261E+03,      3.8333E+01,      1.4607E+02,      1.7844E+03,      9.4133E+01       
1.0000E-01,      6.0000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.2095E+03,      3.7067E+01,      1.5560E+02,      1.8542E+03,      9.8533E+01       
1.0000E-01,      6.0000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.1995E+03,      4.1333E+01,      1.5527E+02,      1.8605E+03,      9.2800E+01       
1.0000E-01,      6.0000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.1454E+03,      3.6733E+01,      1.5340E+02,      1.7947E+03,      8.7333E+01       
1.0000E-01,      6.0000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.1995E+03,      4.0867E+01,      1.4773E+02,      1.8622E+03,      9.1067E+01       
1.0000E-01,      6.0000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.1313E+03,      3.8933E+01,      1.4667E+02,      1.7879E+03,      8.6867E+01       
1.0000E-01,      6.0000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.1665E+03,      4.1600E+01,      1.4600E+02,      1.8317E+03,      9.3800E+01       
1.0000E-01,      6.0000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.1320E+03,      3.8333E+01,      1.4860E+02,      1.7846E+03,      8.7200E+01       
1.0000E-01,      6.0000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.1941E+03,      3.6733E+01,      1.4647E+02,      1.8543E+03,      9.6400E+01       
1.0000E-01,      6.0000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.2048E+03,      3.9600E+01,      1.5007E+02,      1.8668E+03,      9.5733E+01       
1.0000E-01,      6.0000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.1339E+03,      3.7333E+01,      1.5053E+02,      1.7931E+03,      9.1467E+01       
1.0000E-01,      6.2500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.2607E+03,      4.3200E+01,      1.5380E+02,      1.9225E+03,      9.9467E+01       
1.0000E-01,      6.2500E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.2271E+03,      4.3133E+01,      1.5327E+02,      1.8957E+03,      9.3600E+01       
1.0000E-01,      6.2500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.2627E+03,      4.0600E+01,      1.5460E+02,      1.9131E+03,      1.0440E+02       
1.0000E-01,      6.2500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.2247E+03,      3.9800E+01,      1.5133E+02,      1.8835E+03,      9.8733E+01       
1.0000E-01,      6.2500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.2127E+03,      4.1000E+01,      1.5360E+02,      1.8727E+03,      9.4133E+01       
1.0000E-01,      6.2500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.2735E+03,      4.5267E+01,      1.5547E+02,      1.9413E+03,      1.0093E+02       
1.0000E-01,      6.2500E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.2551E+03,      4.4667E+01,      1.5333E+02,      1.9190E+03,      1.0553E+02       
1.0000E-01,      6.2500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.3101E+03,      4.2933E+01,      1.5840E+02,      1.9677E+03,      1.0593E+02       
1.0000E-01,      6.2500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.2743E+03,      4.2933E+01,      1.5747E+02,      1.9349E+03,      1.0680E+02       
1.0000E-01,      6.2500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.2645E+03,      4.2400E+01,      1.5707E+02,      1.9234E+03,      1.0307E+02       
1.0000E-01,      6.2500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.2179E+03,      4.1467E+01,      1.5087E+02,      1.8805E+03,      9.7000E+01       
1.0000E-01,      6.2500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.2815E+03,      4.2600E+01,      1.5927E+02,      1.9350E+03,      9.7933E+01       
1.0000E-01,      6.2500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.2901E+03,      4.1600E+01,      1.5660E+02,      1.9558E+03,      1.0707E+02       
1.0000E-01,      6.2500E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.2469E+03,      4.4133E+01,      1.5587E+02,      1.9101E+03,      9.4133E+01       
1.0000E-01,      6.2500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.2409E+03,      4.3867E+01,      1.5807E+02,      1.8921E+03,      9.9933E+01       
1.0000E-01,      6.2500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.2683E+03,      4.2733E+01,      1.5987E+02,      1.9271E+03,      1.0333E+02       
1.0000E-01,      6.2500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.2921E+03,      4.3000E+01,      1.5980E+02,      1.9495E+03,      1.0573E+02       
1.0000E-01,      6.2500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.2895E+03,      4.5000E+01,      1.5680E+02,      1.9547E+03,      9.8467E+01       
1.0000E-01,      6.2500E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.2719E+03,      4.1133E+01,      1.4940E+02,      1.9393E+03,      9.5867E+01       
1.0000E-01,      6.2500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.1848E+03,      4.2267E+01,      1.5467E+02,      1.8493E+03,      9.1133E+01       
1.0000E-01,      6.2500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.2015E+03,      4.2667E+01,      1.5460E+02,      1.8571E+03,      9.7667E+01       
1.0000E-01,      6.5000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.3970E+03,      4.8333E+01,      1.6873E+02,      2.0636E+03,      1.0807E+02       
1.0000E-01,      6.5000E-01,      2.1000E-03,      8.9333E+00,      2.5820E-01,      1.3421E+03,      5.0333E+01,      1.5953E+02,      2.0119E+03,      1.0673E+02       
1.0000E-01,      6.5000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.3995E+03,      4.6667E+01,      1.7060E+02,      2.0662E+03,      1.0980E+02       
1.0000E-01,      6.5000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.3505E+03,      4.6800E+01,      1.6467E+02,      2.0169E+03,      1.1167E+02       
1.0000E-01,      6.5000E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.3438E+03,      4.5267E+01,      1.6220E+02,      2.0139E+03,      1.1020E+02       
1.0000E-01,      6.5000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.3589E+03,      4.8867E+01,      1.6453E+02,      2.0186E+03,      1.0440E+02       
1.0000E-01,      6.5000E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.3538E+03,      5.1933E+01,      1.6507E+02,      2.0313E+03,      1.0660E+02       
1.0000E-01,      6.5000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.3129E+03,      4.5733E+01,      1.6107E+02,      1.9823E+03,      1.0553E+02       
1.0000E-01,      6.5000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.3771E+03,      4.9000E+01,      1.6580E+02,      2.0373E+03,      1.0693E+02       
1.0000E-01,      6.5000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.3929E+03,      5.0733E+01,      1.7100E+02,      2.0536E+03,      1.1280E+02       
1.0000E-01,      6.5000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.3594E+03,      4.8867E+01,      1.7060E+02,      2.0147E+03,      1.1233E+02       
1.0000E-01,      6.5000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.3862E+03,      4.4400E+01,      1.6493E+02,      2.0453E+03,      1.0947E+02       
1.0000E-01,      6.5000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.3219E+03,      4.5733E+01,      1.6627E+02,      1.9689E+03,      1.0580E+02       
1.0000E-01,      6.5000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.3283E+03,      4.5067E+01,      1.6227E+02,      1.9991E+03,      1.0573E+02       
1.0000E-01,      6.5000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.3562E+03,      4.7133E+01,      1.6707E+02,      2.0287E+03,      1.0880E+02       
1.0000E-01,      6.5000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.3867E+03,      5.0800E+01,      1.7080E+02,      2.0515E+03,      1.0980E+02       
1.0000E-01,      6.5000E-01,      3.6000E-03,      8.8667E+00,      3.5187E-01,      1.3965E+03,      5.0600E+01,      1.7227E+02,      2.0514E+03,      1.1020E+02       
1.0000E-01,      6.5000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.3498E+03,      4.6000E+01,      1.6467E+02,      2.0188E+03,      1.0947E+02       
1.0000E-01,      6.5000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.3353E+03,      4.4000E+01,      1.6407E+02,      1.9872E+03,      1.0413E+02       
1.0000E-01,      6.5000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.3890E+03,      5.1733E+01,      1.6593E+02,      2.0574E+03,      1.0947E+02       
1.0000E-01,      6.5000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.3437E+03,      4.8467E+01,      1.6413E+02,      2.0073E+03,      1.0513E+02       
1.0000E-01,      6.7500E-01,      2.0000E-03,      8.8000E+00,      4.1404E-01,      1.5037E+03,      5.3000E+01,      1.7020E+02,      2.1769E+03,      1.2687E+02       
1.0000E-01,      6.7500E-01,      2.1000E-03,      8.9333E+00,      2.5820E-01,      1.4465E+03,      5.3600E+01,      1.7813E+02,      2.1044E+03,      1.1073E+02       
1.0000E-01,      6.7500E-01,      2.2000E-03,      8.8000E+00,      4.1404E-01,      1.4436E+03,      5.3933E+01,      1.8127E+02,      2.0962E+03,      1.1267E+02       
1.0000E-01,      6.7500E-01,      2.3000E-03,      8.9333E+00,      2.5820E-01,      1.5378E+03,      5.2933E+01,      1.7547E+02,      2.2059E+03,      1.2267E+02       
1.0000E-01,      6.7500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.4252E+03,      5.1333E+01,      1.7400E+02,      2.0911E+03,      1.1353E+02       
1.0000E-01,      6.7500E-01,      2.5000E-03,      8.8000E+00,      4.1404E-01,      1.5176E+03,      6.1200E+01,      1.8460E+02,      2.1699E+03,      1.2027E+02       
1.0000E-01,      6.7500E-01,      2.6000E-03,      8.8667E+00,      3.5187E-01,      1.5455E+03,      5.7667E+01,      1.7927E+02,      2.2208E+03,      1.2533E+02       
1.0000E-01,      6.7500E-01,      2.7000E-03,      8.9333E+00,      2.5820E-01,      1.4499E+03,      5.3267E+01,      1.8000E+02,      2.1059E+03,      1.1833E+02       
1.0000E-01,      6.7500E-01,      2.8000E-03,      8.8667E+00,      3.5187E-01,      1.4522E+03,      5.4733E+01,      1.7000E+02,      2.1231E+03,      1.2047E+02       
1.0000E-01,      6.7500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.4483E+03,      5.0933E+01,      1.7227E+02,      2.1241E+03,      1.2147E+02       
1.0000E-01,      6.7500E-01,      3.0000E-03,      8.8000E+00,      4.1404E-01,      1.4715E+03,      5.6400E+01,      1.8027E+02,      2.1278E+03,      1.1433E+02       
1.0000E-01,      6.7500E-01,      3.1000E-03,      8.7333E+00,      5.9362E-01,      1.4705E+03,      5.7400E+01,      1.7687E+02,      2.1293E+03,      1.1693E+02       
1.0000E-01,      6.7500E-01,      3.2000E-03,      8.9333E+00,      2.5820E-01,      1.4261E+03,      4.9400E+01,      1.7967E+02,      2.0884E+03,      1.1460E+02       
1.0000E-01,      6.7500E-01,      3.3000E-03,      8.9333E+00,      2.5820E-01,      1.4649E+03,      5.5667E+01,      1.8233E+02,      2.1269E+03,      1.1387E+02       
1.0000E-01,      6.7500E-01,      3.4000E-03,      8.8667E+00,      3.5187E-01,      1.4487E+03,      4.7000E+01,      1.7447E+02,      2.1038E+03,      1.1620E+02       
1.0000E-01,      6.7500E-01,      3.5000E-03,      8.7333E+00,      4.5774E-01,      1.4703E+03,      5.9000E+01,      1.8007E+02,      2.1228E+03,      1.1527E+02       
1.0000E-01,      6.7500E-01,      3.6000E-03,      8.9333E+00,      2.5820E-01,      1.4780E+03,      5.3467E+01,      1.6673E+02,      2.1580E+03,      1.2193E+02       
1.0000E-01,      6.7500E-01,      3.7000E-03,      8.7333E+00,      4.5774E-01,      1.4621E+03,      5.4467E+01,      1.7740E+02,      2.1314E+03,      1.1407E+02       
1.0000E-01,      6.7500E-01,      3.8000E-03,      8.8667E+00,      3.5187E-01,      1.4227E+03,      5.1667E+01,      1.7340E+02,      2.0893E+03,      1.1813E+02       
1.0000E-01,      6.7500E-01,      3.9000E-03,      8.9333E+00,      2.5820E-01,      1.4803E+03,      5.2800E+01,      1.7640E+02,      2.1472E+03,      1.1267E+02       
1.0000E-01,      6.7500E-01,      4.0000E-03,      8.9333E+00,      2.5820E-01,      1.4354E+03,      5.6400E+01,      1.7607E+02,      2.0973E+03,      1.0953E+02       
1.0000E-01,      7.0000E-01,      2.0000E-03,      8.5333E+00,      6.3994E-01,      1.5099E+03,      6.1000E+01,      1.8180E+02,      2.1641E+03,      1.2453E+02       
1.0000E-01,      7.0000E-01,      2.1000E-03,      8.6667E+00,      8.1650E-01,      1.5093E+03,      5.9267E+01,      1.8567E+02,      2.1601E+03,      1.1253E+02       
1.0000E-01,      7.0000E-01,      2.2000E-03,      8.2000E+00,      7.7460E-01,      1.5251E+03,      5.8867E+01,      1.8447E+02,      2.1699E+03,      1.2007E+02       
1.0000E-01,      7.0000E-01,      2.3000E-03,      8.5333E+00,      6.3994E-01,      1.5603E+03,      5.7467E+01,      1.8267E+02,      2.2116E+03,      1.2467E+02       
1.0000E-01,      7.0000E-01,      2.4000E-03,      8.4000E+00,      7.3679E-01,      1.5734E+03,      5.7533E+01,      1.8847E+02,      2.2196E+03,      1.2467E+02       
1.0000E-01,      7.0000E-01,      2.5000E-03,      8.4000E+00,      6.3246E-01,      1.5197E+03,      5.8000E+01,      1.8273E+02,      2.1718E+03,      1.2173E+02       
1.0000E-01,      7.0000E-01,      2.6000E-03,      8.8000E+00,      4.1404E-01,      1.5335E+03,      5.9867E+01,      1.8467E+02,      2.2058E+03,      1.2313E+02       
1.0000E-01,      7.0000E-01,      2.7000E-03,      8.6000E+00,      6.3246E-01,      1.5389E+03,      5.8800E+01,      1.8360E+02,      2.1946E+03,      1.1873E+02       
1.0000E-01,      7.0000E-01,      2.8000E-03,      8.4000E+00,      6.3246E-01,      1.5349E+03,      5.5400E+01,      1.7807E+02,      2.1924E+03,      1.2267E+02       
1.0000E-01,      7.0000E-01,      2.9000E-03,      8.4667E+00,      7.4322E-01,      1.4801E+03,      6.3133E+01,      1.8647E+02,      2.1273E+03,      1.1567E+02       
1.0000E-01,      7.0000E-01,      3.0000E-03,      8.4667E+00,      7.4322E-01,      1.5423E+03,      5.9867E+01,      1.8313E+02,      2.1923E+03,      1.1707E+02       
1.0000E-01,      7.0000E-01,      3.1000E-03,      8.4667E+00,      6.3994E-01,      1.5543E+03,      6.4333E+01,      1.9207E+02,      2.2007E+03,      1.2427E+02       
1.0000E-01,      7.0000E-01,      3.2000E-03,      8.2667E+00,      8.8372E-01,      1.5385E+03,      6.0000E+01,      1.8480E+02,      2.1647E+03,      1.1727E+02       
1.0000E-01,      7.0000E-01,      3.3000E-03,      8.5333E+00,      6.3994E-01,      1.5701E+03,      5.6267E+01,      1.8447E+02,      2.2265E+03,      1.2307E+02       
1.0000E-01,      7.0000E-01,      3.4000E-03,      8.3333E+00,      7.2375E-01,      1.5436E+03,      5.7867E+01,      1.8113E+02,      2.1862E+03,      1.2420E+02       
1.0000E-01,      7.0000E-01,      3.5000E-03,      8.6000E+00,      5.0709E-01,      1.5482E+03,      6.0933E+01,      1.8440E+02,      2.2045E+03,      1.2340E+02       
1.0000E-01,      7.0000E-01,      3.6000E-03,      8.6667E+00,      4.8795E-01,      1.5807E+03,      6.1067E+01,      1.8727E+02,      2.2414E+03,      1.2373E+02       
1.0000E-01,      7.0000E-01,      3.7000E-03,      8.9333E+00,      2.5820E-01,      1.5313E+03,      5.5533E+01,      1.8547E+02,      2.1951E+03,      1.1667E+02       
1.0000E-01,      7.0000E-01,      3.8000E-03,      8.6667E+00,      4.8795E-01,      1.5285E+03,      5.6467E+01,      1.8433E+02,      2.1898E+03,      1.1680E+02       
1.0000E-01,      7.0000E-01,      3.9000E-03,      8.3333E+00,      8.1650E-01,      1.5533E+03,      6.1200E+01,      1.8420E+02,      2.1959E+03,      1.2133E+02       
1.0000E-01,      7.0000E-01,      4.0000E-03,      8.4000E+00,      5.0709E-01,      1.6077E+03,      6.3733E+01,      1.8640E+02,      2.2555E+03,      1.2233E+02       
1.0000E-01,      7.2500E-01,      2.0000E-03,      8.0000E+00,      6.5465E-01,      1.5565E+03,      6.2133E+01,      1.9700E+02,      2.1757E+03,      1.2187E+02       
1.0000E-01,      7.2500E-01,      2.1000E-03,      8.2000E+00,      5.6061E-01,      1.5535E+03,      6.3267E+01,      1.8727E+02,      2.1947E+03,      1.2247E+02       
1.0000E-01,      7.2500E-01,      2.2000E-03,      8.0667E+00,      7.0373E-01,      1.5916E+03,      6.0733E+01,      1.9820E+02,      2.2160E+03,      1.2373E+02       
1.0000E-01,      7.2500E-01,      2.3000E-03,      7.7333E+00,      7.9881E-01,      1.5133E+03,      6.4200E+01,      1.9613E+02,      2.1241E+03,      1.1487E+02       
1.0000E-01,      7.2500E-01,      2.4000E-03,      8.0000E+00,      7.5593E-01,      1.5197E+03,      6.2800E+01,      1.8880E+02,      2.1392E+03,      1.1467E+02       
1.0000E-01,      7.2500E-01,      2.5000E-03,      7.6667E+00,      7.2375E-01,      1.5178E+03,      6.7133E+01,      1.9207E+02,      2.1233E+03,      1.1620E+02       
1.0000E-01,      7.2500E-01,      2.6000E-03,      7.7333E+00,      9.6115E-01,      1.5148E+03,      6.4667E+01,      1.9033E+02,      2.1231E+03,      1.1493E+02       
1.0000E-01,      7.2500E-01,      2.7000E-03,      7.7333E+00,      7.9881E-01,      1.4877E+03,      6.3800E+01,      1.8673E+02,      2.0952E+03,      1.1280E+02       
1.0000E-01,      7.2500E-01,      2.8000E-03,      8.0667E+00,      7.9881E-01,      1.5304E+03,      6.5133E+01,      1.8927E+02,      2.1545E+03,      1.2127E+02       
1.0000E-01,      7.2500E-01,      2.9000E-03,      8.2667E+00,      8.8372E-01,      1.5358E+03,      6.2533E+01,      1.9260E+02,      2.1659E+03,      1.2313E+02       
1.0000E-01,      7.2500E-01,      3.0000E-03,      7.7333E+00,      7.0373E-01,      1.5333E+03,      6.4267E+01,      1.8713E+02,      2.1504E+03,      1.1493E+02       
1.0000E-01,      7.2500E-01,      3.1000E-03,      8.0000E+00,      8.4515E-01,      1.4917E+03,      6.4867E+01,      1.9140E+02,      2.1163E+03,      1.1353E+02       
1.0000E-01,      7.2500E-01,      3.2000E-03,      7.4667E+00,      5.1640E-01,      1.5687E+03,      6.3667E+01,      1.8420E+02,      2.1727E+03,      1.2227E+02       
1.0000E-01,      7.2500E-01,      3.3000E-03,      7.8667E+00,      7.4322E-01,      1.5279E+03,      6.3133E+01,      1.9427E+02,      2.1480E+03,      1.1547E+02       
1.0000E-01,      7.2500E-01,      3.4000E-03,      7.8000E+00,      7.7460E-01,      1.5561E+03,      6.3600E+01,      1.9360E+02,      2.1655E+03,      1.1980E+02       
1.0000E-01,      7.2500E-01,      3.5000E-03,      8.1333E+00,      5.1640E-01,      1.5625E+03,      6.1667E+01,      1.9200E+02,      2.2024E+03,      1.2153E+02       
1.0000E-01,      7.2500E-01,      3.6000E-03,      8.0000E+00,      6.5465E-01,      1.5574E+03,      6.3600E+01,      1.8513E+02,      2.1983E+03,      1.1400E+02       
1.0000E-01,      7.2500E-01,      3.7000E-03,      8.0667E+00,      7.9881E-01,      1.5791E+03,      6.3200E+01,      1.8307E+02,      2.2206E+03,      1.1733E+02       
1.0000E-01,      7.2500E-01,      3.8000E-03,      7.4667E+00,      8.3381E-01,      1.5023E+03,      6.4133E+01,      1.8233E+02,      2.0941E+03,      1.0540E+02       
1.0000E-01,      7.2500E-01,      3.9000E-03,      8.0000E+00,      7.5593E-01,      1.5620E+03,      6.5933E+01,      1.9147E+02,      2.2013E+03,      1.2467E+02       
1.0000E-01,      7.2500E-01,      4.0000E-03,      8.0667E+00,      9.6115E-01,      1.5398E+03,      6.2400E+01,      1.8947E+02,      2.1698E+03,      1.1500E+02       
1.0000E-01,      7.5000E-01,      2.0000E-03,      7.5333E+00,      7.4322E-01,      1.4941E+03,      6.7000E+01,      1.9407E+02,      2.0778E+03,      1.0853E+02       
1.0000E-01,      7.5000E-01,      2.1000E-03,      7.4667E+00,      6.3994E-01,      1.4758E+03,      6.6933E+01,      1.9073E+02,      2.0585E+03,      1.0907E+02       
1.0000E-01,      7.5000E-01,      2.2000E-03,      6.8667E+00,      8.3381E-01,      1.3811E+03,      6.9000E+01,      1.9727E+02,      1.9181E+03,      1.0253E+02       
1.0000E-01,      7.5000E-01,      2.3000E-03,      7.4667E+00,      9.1548E-01,      1.5245E+03,      6.6600E+01,      1.9440E+02,      2.1050E+03,      1.1587E+02       
1.0000E-01,      7.5000E-01,      2.4000E-03,      7.3333E+00,      8.1650E-01,      1.4958E+03,      6.9600E+01,      1.8780E+02,      2.0895E+03,      1.1013E+02       
1.0000E-01,      7.5000E-01,      2.5000E-03,      7.6667E+00,      7.2375E-01,      1.5428E+03,      6.8867E+01,      1.9387E+02,      2.1477E+03,      1.1793E+02       
1.0000E-01,      7.5000E-01,      2.6000E-03,      7.3333E+00,      6.1721E-01,      1.5025E+03,      6.7133E+01,      1.9487E+02,      2.0782E+03,      1.1260E+02       
1.0000E-01,      7.5000E-01,      2.7000E-03,      7.1333E+00,      6.3994E-01,      1.4353E+03,      6.6733E+01,      1.9007E+02,      2.0085E+03,      1.0573E+02       
1.0000E-01,      7.5000E-01,      2.8000E-03,      7.4000E+00,      8.2808E-01,      1.5398E+03,      7.0533E+01,      1.9153E+02,      2.1480E+03,      1.1973E+02       
1.0000E-01,      7.5000E-01,      2.9000E-03,      7.4667E+00,      9.1548E-01,      1.4788E+03,      6.3600E+01,      1.9253E+02,      2.0489E+03,      1.1380E+02       
1.0000E-01,      7.5000E-01,      3.0000E-03,      7.2667E+00,      7.0373E-01,      1.4730E+03,      6.7667E+01,      1.9533E+02,      2.0617E+03,      1.1093E+02       
1.0000E-01,      7.5000E-01,      3.1000E-03,      6.9333E+00,      8.8372E-01,      1.4561E+03,      7.1733E+01,      1.8733E+02,      2.0113E+03,      1.1200E+02       
1.0000E-01,      7.5000E-01,      3.2000E-03,      6.9333E+00,      7.0373E-01,      1.3909E+03,      6.8733E+01,      1.9093E+02,      1.9496E+03,      1.0193E+02       
1.0000E-01,      7.5000E-01,      3.3000E-03,      6.6000E+00,      8.2808E-01,      1.2572E+03,      6.9000E+01,      1.9027E+02,      1.7774E+03,      9.3400E+01       
