#run_ID,         bf thickness,    n_deaths,        n_detachments,   n_immigrations,  n_replications,  exit time        
110,             0,               3604,            80,              3558,            125,             4200             
111,             0,               3509,            73,              3541,            37,              4200             
112,             0,               3660,            83,              3551,            192,             4200             
113,             0,               3620,            96,              3406,            308,             4200             
114,             0,               3800,            105,             3507,            396,             4200             
115,             0,               3578,            80,              3534,            124,             4200             
116,             0,               3503,            72,              3449,            124,             4200             
117,             0,               3589,            92,              3402,            278,             4200             
118,             1,               6664,            357,             3381,            3706,            4200             
119,             0,               3487,            73,              3454,            104,             4200             
120,             0,               3669,            94,              3576,            190,             4200             
121,             0,               3590,            81,              3494,            174,             4200             
122,             0,               4083,            129,             3521,            690,             4200             
123,             0,               4178,            119,             3440,            855,             4200             
124,             0,               5406,            235,             3420,            2253,            4200             
125,             0,               8246,            554,             3536,            5293,            4200             
126,             0,               3579,            89,              3550,            116,             4200             
127,             0,               3456,            74,              3486,            43,              4200             
128,             0,               3661,            97,              3541,            214,             4200             
129,             0,               3452,            74,              3475,            56,              4200             
130,             0,               3546,            70,              3530,            82,              4200             
131,             1,               6137,            241,             3429,            3013,            4200             
132,             0,               3669,            97,              3489,            276,             4200             
133,             0,               3898,            114,             3507,            501,             4200             
134,             0,               3815,            96,              3590,            317,             4200             
135,             0,               3412,            76,              3448,            36,              4200             
136,             0,               3751,            111,             3574,            286,             4200             
137,             0,               3460,            75,              3461,            74,              4200             
138,             0,               4302,            164,             3552,            913,             4200             
139,             0,               3678,            94,              3431,            339,             4200             
140,             3,               15223,           726,             3513,            12608,           4200             
141,             0,               3562,            93,              3563,            90,              4200             
142,             0,               3516,            84,              3549,            51,              4200             
143,             0,               3437,            84,              3379,            140,             4200             
144,             0,               3782,            94,              3395,            477,             4200             
145,             0,               3950,            103,             3483,            599,             4200             
146,             0,               3508,            91,              3453,            147,             4200             
147,             1,               7177,            280,             3437,            4017,            4200             
148,             0,               3756,            99,              3527,            325,             4200             
149,             0,               3547,            101,             3460,            189,             4200             
150,             1,               6841,            384,             3517,            3772,            4200             
151,             0,               3596,            77,              3538,            137,             4200             
152,             0,               5719,            285,             3476,            2555,            4200             
153,             1,               10543,           592,             3493,            7744,            4200             
154,             0,               3584,            79,              3493,            168,             4200             
155,             0,               3450,            70,              3418,            102,             4200             
156,             0,               3799,            97,              3622,            270,             4200             
157,             0,               3443,            84,              3471,            52,              4200             
158,             0,               3491,            67,              3523,            32,              4200             
159,             0,               4552,            186,             3533,            1222,            4200             
160,             0,               3435,            76,              3482,            26,              4200             
161,             0,               4008,            137,             3543,            612,             4200             
162,             0,               3601,            75,              3544,            130,             4200             
163,             0,               4076,            132,             3436,            776,             4200             
164,             0,               6536,            400,             3552,            3413,            4200             
165,             0,               3624,            82,              3585,            119,             4200             
166,             0,               3435,            86,              3433,            87,              4200             
167,             0,               3508,            105,             3500,            124,             4200             
168,             0,               3582,            73,              3517,            135,             4200             
169,             0,               3912,            115,             3501,            534,             4200             
170,             0,               7083,            420,             3477,            4054,            4200             
171,             0,               3459,            59,              3474,            41,              4200             
172,             0,               4000,            116,             3457,            658,             4200             
173,             0,               3563,            63,              3581,            42,              4200             
174,             0,               3815,            88,              3582,            318,             4200             
175,             0,               3556,            76,              3489,            141,             4200             
176,             0,               3460,            66,              3504,            19,              4200             
177,             0,               3676,            94,              3531,            236,             4200             
178,             0,               3531,            61,              3468,            120,             4200             
179,             0,               3490,            74,              3440,            120,             4200             
180,             0,               3763,            107,             3547,            321,             4200             
181,             0,               3887,            121,             3555,            450,             4200             
182,             0,               3602,            67,              3551,            114,             4200             
183,             0,               3699,            112,             3446,            364,             4200             
184,             1,               4683,            154,             3382,            1543,            4200             
185,             0,               3957,            117,             3507,            591,             4200             
186,             0,               3461,            77,              3406,            130,             4200             
187,             0,               3549,            85,              3597,            35,              4200             
188,             0,               3519,            72,              3439,            155,             4200             
189,             0,               3516,            73,              3497,            93,              4200             
190,             0,               3481,            88,              3411,            160,             4200             
191,             0,               3662,            81,              3547,            196,             4200             
192,             0,               3514,            71,              3470,            112,             4200             
193,             0,               3742,            87,              3480,            351,             4200             
194,             0,               3382,            69,              3424,            25,              4200             
195,             0,               3551,            75,              3570,            54,              4200             
196,             0,               3984,            103,             3506,            606,             4200             
197,             0,               3344,            64,              3334,            73,              4200             
198,             0,               3503,            71,              3512,            60,              4200             
199,             0,               8865,            637,             3527,            6008,            4200             
