#run_ID,         bf thickness,    n_deaths,        n_detachments,   n_immigrations,  n_replications,  exit time        
113,             0,               2541,            9909,            3289,            9199,            4200             
114,             0,               2694,            8682,            3534,            7880,            4200             
115,             0,               2684,            7140,            3501,            6337,            4200             
116,             0,               2745,            7914,            3526,            7167,            4200             
117,             0,               2749,            9897,            3570,            9110,            4200             
118,             0,               2736,            8224,            3550,            7441,            4200             
119,             0,               2622,            9762,            3399,            9022,            4200             
120,             0,               2660,            7057,            3484,            6255,            4200             
121,             0,               2643,            8715,            3455,            7941,            4200             
122,             0,               2673,            8263,            3491,            7474,            4200             
123,             0,               2649,            7530,            3461,            6757,            4200             
124,             0,               2688,            8376,            3473,            7643,            4200             
125,             0,               2632,            6729,            3386,            6003,            4200             
126,             0,               2579,            7454,            3448,            6610,            4200             
127,             0,               2676,            5192,            3475,            4403,            4200             
128,             0,               2630,            7940,            3444,            7170,            4200             
129,             0,               2688,            9728,            3503,            8950,            4200             
130,             0,               2686,            7902,            3476,            7140,            4200             
131,             0,               2660,            9250,            3545,            8400,            4200             
132,             0,               2629,            8120,            3385,            7393,            4200             
133,             0,               2693,            9251,            3508,            8469,            4200             
134,             0,               2784,            9856,            3631,            9044,            4200             
135,             0,               2695,            10037,           3562,            9209,            4200             
136,             0,               2706,            7824,            3467,            7102,            4200             
137,             0,               2614,            6452,            3444,            5646,            4200             
138,             0,               2820,            9940,            3578,            9211,            4200             
139,             0,               2722,            8919,            3559,            8116,            4200             
140,             0,               2565,            7618,            3346,            6863,            4200             
141,             0,               2700,            9061,            3545,            8246,            4200             
142,             0,               2642,            8854,            3433,            8094,            4200             
143,             0,               2639,            9437,            3430,            8695,            4200             
144,             0,               2767,            7515,            3555,            6751,            4200             
145,             0,               2693,            7136,            3526,            6331,            4200             
146,             0,               2657,            6225,            3489,            5418,            4200             
147,             0,               2681,            6528,            3480,            5761,            4200             
148,             0,               2675,            9165,            3509,            8367,            4200             
149,             0,               2705,            9455,            3512,            8676,            4200             
150,             0,               2674,            6601,            3469,            5833,            4200             
151,             0,               2639,            7575,            3452,            6783,            4200             
152,             0,               2751,            10422,           3584,            9627,            4200             
153,             0,               2748,            9092,            3497,            8377,            4200             
154,             0,               2696,            8631,            3516,            7853,            4200             
155,             0,               2712,            8494,            3519,            7709,            4200             
156,             0,               2625,            7969,            3485,            7137,            4200             
157,             0,               2820,            10015,           3628,            9243,            4200             
158,             0,               2695,            7737,            3509,            6953,            4200             
159,             0,               2653,            9799,            3446,            9045,            4200             
160,             0,               2666,            7330,            3461,            6562,            4200             
161,             0,               2650,            9029,            3452,            8263,            4200             
162,             0,               2699,            6188,            3526,            5372,            4200             
163,             0,               2691,            9221,            3518,            8426,            4200             
164,             0,               2745,            8838,            3543,            8075,            4200             
165,             0,               2742,            10029,           3523,            9284,            4200             
166,             0,               2708,            8658,            3531,            7869,            4200             
167,             0,               2685,            10507,           3448,            9773,            4200             
168,             0,               2705,            8641,            3501,            7884,            4200             
169,             0,               2596,            10598,           3372,            9850,            4200             
170,             0,               2715,            9780,            3510,            9022,            4200             
171,             0,               2650,            8798,            3450,            8026,            4200             
172,             0,               2759,            7217,            3582,            6418,            4200             
173,             0,               2636,            10070,           3397,            9335,            4200             
174,             0,               2693,            8142,            3476,            7397,            4200             
175,             0,               2672,            8091,            3445,            7346,            4200             
176,             0,               2697,            7572,            3578,            6718,            4200             
177,             0,               2658,            9430,            3486,            8627,            4200             
178,             0,               2706,            8557,            3474,            7831,            4200             
179,             0,               2755,            9011,            3523,            8278,            4200             
